	cluster
Plasma Cell__1076_AfInv16_51M	U1
Erythroblast-1__hashtag5-SRR16208966	U1
Erythroblast-1__P05__Diagnosis	U1
Erythroblast-3__P05__Relapse	U1
MPP-MEP__754_EInv16_47M	U1
CD4 TCM__AML026	U1
MEP-2__hashtag4-SRR16208966	U1
CD8 TEM__AML026	U1
Erythroblast-3__AML026	U1
MEP-2__P05__Relapse	U1
LMPP-1-cycling__754_EInv16_47M	U1
MPP-MEP__AML003	U1
MEP-2__AML026	U1
MEP-2__AML003	U1
MEP-1__AML003	U1
MEP-Eryth-2__AML026	U1
MPP-MEP__AML026	U1
MEP-Eryth-1__P05__Relapse	U1
MEP-Eryth-2__P05__Relapse	U1
LMPP-2__AML003	U1
MEP-2__hashtag4-SRR16208965	U1
LMPP-1__P03__Diagnosis	U1
MKP-late__P05__Relapse	U1
MEP-2__1076_AfInv16_51M	U1
MPP-1__1076_AfInv16_51M	U1
MPP-MEP__1076_AfInv16_51M	U1
Erythroblast-3__AML003	U1
Erythroblast-2__AML003	U1
Erythroblast-1__AML003	U1
Multilin-1__1076_AfInv16_51M	U1
T CD4 Activated__AML026	U1
T CD4 Naive-1__hashtag4-SRR16208964	U1
ERP-1__P05__Relapse	U1
LMPP-1-cycling__P03__Diagnosis	U1
T CD4 Naive-1__AML025	U1
ERP-6__AML0048	U1
MKP-early__AML022	U1
MKP-late__AML022	U1
T CD4 Naive-1__hashtag5-SRR16208965	U1
T CD4 Activated__hashtag5-SRR16208965	U1
Plasma Cell__hashtag5-SRR16208965	U1
MPP-2__1036_EInv16_22M	U1
MPP-MEP__1036_EInv16_22M	U1
MKP-early__P05__Diagnosis	U1
MPP-MEP__hashtag5-SRR16208965	U1
MEP-2__hashtag5-SRR16208965	U1
ERP-8__AML025	U1
Erythroblast-1__AML025	U1
Erythroblast-2__AML025	U1
Erythroblast-3__AML025	U1
Intermediate Mono-2__1036_EInv16_22M	U1
MPP-1__P05__Diagnosis	U1
CD4 TCM__hashtag5-SRR16208965	U1
MEP-Eryth-1__AML0048	U1
MEP-2__AML025	U1
MPP-1__AML025	U1
MEP-2__hashtag4-SRR16208967	U1
LMPP-2__P03__Diagnosis	U1
MPP-MEP__AML025	U1
Erythroblast-2__AML0048	U1
Erythroblast-1__AML0048	U1
ERP-8__AML0048	U1
MEP-1__1060_EInv16_19M	U1
MEP-2__1060_EInv16_19M	U1
MPP-MEP__1060_EInv16_19M	U1
ERP-7__AML0048	U1
T CD8 Naive__1036_EInv16_22M	U1
MEP-2__AML055	U1
MPP-MEP__PT01__Diagnosis	U1
MEP-Eryth-2__AML055	U1
MEP-1__TALL4954	U1
BMCP-1__hashtag2-SRR16208965	U1
MPP-MEP__P14__Diagnosis	U1
MEP-2__TALL4954	U1
T CD4 Naive-1__hashtag2-SRR16208964	U1
MEP-Eryth-1__TALL4954	U1
ERP-5__P14__Relapse	U1
MultiLin-GMP-1__hashtag2-SRR16208964	U1
immNeu-1__10DD-1058__Treatment	U1
Mono-2__10DD-1058__Treatment	U1
ERP-7__P14__Relapse	U1
MPP-MEP__10DD-1058__Treatment	U1
MEP-Eryth-2__TALL4954	U1
ERP-6__AML0693	U1
Erythroblast-2__AML0693	U1
CD4 TCM__hashtag2-SRR16208964	U1
B Memory-2__hashtag2-SRR16208964	U1
Erythroblast-1__P14__Relapse	U1
Classical-Mono__AML0693	U1
ERP-1__hashtag2-SRR16208965	U1
MDP-1__P13__Relapse	U1
MEP-1__hashtag2-SRR16208965	U1
MPP-MEP__hashtag2-SRR16208966	U1
MEP-Eryth-2__hashtag2-SRR16208966	U1
MEP-2__hashtag2-SRR16208966	U1
MEP-1__hashtag2-SRR16208966	U1
B Memory-1__AML0656	U1
ERP-8__hashtag2-SRR16208966	U1
ERP-2__hashtag2-SRR16208966	U1
ERP-1__hashtag2-SRR16208966	U1
MPP-MEP__508084__Relapse	U1
MEP-Eryth-2__508084__Relapse	U1
MEP-Eryth-2__P01__Relapse	U1
Erythroblast-3__AML0656	U1
MEP-2__508084__Relapse	U1
MEP-2__P01__Relapse	U1
Plasma Cell__hashtag2-SRR16208965	U1
Erythroblast-3__P16__Diagnosis	U1
LMPP-2__P13__Relapse	U1
MPP-MEP__hashtag2-SRR16208965	U1
MEP-2__hashtag2-SRR16208965	U1
Erythroblast-2__P14__Relapse	U1
MEP-1__P13__Diagnosis	U1
T CD4 Naive-1__hashtag2-SRR16208958	U1
Erythroblast-1__P16__Relapse	U1
Classical-Mono__P01__Relapse	U1
T CD4 Naive-1__hashtag2-SRR16208950	U1
MEP-2__4924_AfInv16_P49M	U1
Erythroblast-2__P15__Relapse	U1
ERP-6__P01__Relapse	U1
Erythroblast-2__AML073	U1
ERP-4__916462__Diagnosis	U1
MEP-1__P15__Relapse	U1
MEP-Eryth-2__4924_AfInv16_P49M	U1
Erythroblast-3__hashtag2-SRR16208950	U1
MEP-Eryth-1__P15__Relapse	U1
MPP-MEP__AML009	U1
ERP-5__P01__Relapse	U1
Intermediate Mono-3__hashtag2-SRR16208949	U1
ERP-6__P16__Diagnosis	U1
ERP-8__AML073	U1
Erythroblast-1__P16__Diagnosis	U1
Erythroblast-2__P16__Diagnosis	U1
Erythroblast-1__AML073	U1
Erythroblast-3__AML073	U1
T CD4 Naive-1__AML0693	U1
MEP-Eryth-2__452198__Relapse	U1
ERP-6__P16__Relapse	U1
MDP-1__P14__Relapse	U1
MPP-MEP__508084__Diagnosis	U1
Erythroblast-2__P01__Relapse	U1
Erythroblast-1__hashtag2-SRR16208958	U1
Mono-2__AML0693	U1
MEP-Eryth-1__AML055	U1
Erythroblast-1__P01__Relapse	U1
Erythroblast-2__AML-20-Dx	U1
Erythroblast-3__P15__Diagnosis	U1
MEP-Eryth-2__AML073	U1
MEP-2__AML073	U1
MEP-2__P15__Diagnosis	U1
MPP-1__P15__Diagnosis	U1
MPP-2__P15__Diagnosis	U1
Plasma Cell__AML0693	U1
MEP-1__452198__Relapse	U1
MEP-1__hashtag2-SRR16208957	U1
MEP-2__452198__Relapse	U1
Erythroblast-3__P14__Relapse	U1
MDP-1__P13__Diagnosis	U1
Erythroblast-2__P13__Relapse	U1
MPP-MEP__10DD-1058__Diagnosis	U1
MEP-2__P18__Diagnosis	U1
MEP-2__hashtag2-SRR16208967	U1
BMCP-1__550_EInv16_38M	U1
ASDC__550_EInv16_38M	U1
Erythroblast-3__hashtag3-SRR16208950	U1
MPP-MEP__hashtag2-SRR16208967	U1
MEP-1__P18__Diagnosis	U1
LMPP-2__10DD-1010__Diagnosis	U1
MEP-2__10DD-1010__Diagnosis	U1
Erythroblast-2__P13__Diagnosis	U1
Plasma Cell__hashtag2-SRR16208967	U1
MKP-early__452198__Diagnosis	U1
Classical-Mono__550_EInv16_38M	U1
MDP-1__869922__Diagnosis	U1
MPP-MEP__AML056	U1
Multilin-1__869922__Diagnosis	U1
MEP-2__869922__Diagnosis	U1
MPP-MEP__452198__Diagnosis	U1
MEP-2__P12__Relapse	U1
MPP-MEP__AML11	U1
MEP-Eryth-2__869922__Diagnosis	U1
MPP-MEP__869922__Diagnosis	U1
MEP-2__5381v2_AfInv16_P49M	U1
MEP-2__10DD-1061__Diagnosis	U1
MEP-2__P01__Diagnosis	U1
MEP-1__5381v2_AfInv16_P49M	U1
MEP-1__869922__Diagnosis	U1
Intermediate Mono-1__550_EInv16_38M	U1
MultiLin-GMP-3__AML11	U1
Plasma Cell__hashtag2-SRR16208966	U1
MPP-MEP__AML-19	U1
Erythroblast-1__P17__Relapse	U1
MEP-1__550_EInv16_38M	U1
Erythroblast-3__TALL4954	U1
MEP-1__AML-19	U1
Mono-2__550_EInv16_38M	U1
MPP-MEP__550_EInv16_38M	U1
Multilin-1__550_EInv16_38M	U1
ERP-1__hashtag2-SRR16208967	U1
ERP-4__10DD-1061__Diagnosis	U1
Intermediate Mono-2__550_EInv16_38M	U1
MPP-MEP__hashtag3-SRR16208957	U1
Erythroblast-3__P13__Diagnosis	U1
Erythroblast-2__P17__Relapse	U1
Erythroblast-1__AML0612	U1
LMPP-1-cycling__550_EInv16_38M	U1
Intermediate Mono-3__550_EInv16_38M	U1
MEP-1__hashtag2-SRR16208967	U1
T CD4 Naive-1__AML-19-R2	U1
ERP-2__hashtag2-SRR16208967	U1
MAIT__430998__Diagnosis	U10
LMPP-1-cycling__430998__Diagnosis	U10
CD8 TEM__P20__Relapse	U10
T CD8 Naive__P16__Diagnosis	U10
ERP-3__P20__Relapse	U10
CD8 TEM__922185__Diagnosis	U10
NK-Mature__P19__Relapse	U10
MAIT__916462__Diagnosis	U10
Pro-B-2__P18__Diagnosis	U10
ERP-1__P20__Relapse	U10
NK-Mature__P05__Diagnosis	U10
MAIT__922185__Diagnosis	U10
NK-Mature__P03__Relapse	U10
T CD4 Naive-2__P18__Diagnosis	U10
T CD8 Naive__P18__Diagnosis	U10
MAIT__220882__Relapse	U10
CD8 TEM__220882__Relapse	U10
CD8 TEM__430998__Diagnosis	U10
MAIT__P01__Diagnosis	U10
Intermediate Mono-3__430998__Diagnosis	U10
MultiLin-GMP-1__P03__Relapse	U10
MAIT__P05__Diagnosis	U10
MultiLin-GMP-3__P03__Relapse	U10
CD4 TCM__P18__Relapse	U10
CD8 TEM__P01__Diagnosis	U10
CD8 TEM__P18__Relapse	U10
NK-Mature__P16__Diagnosis	U10
MAIT__P18__Diagnosis	U10
CD4 TCM__430998__Diagnosis	U10
T CD4 Naive-2__916462__Diagnosis	U10
CD4 TCM__827494__Diagnosis	U10
T CD8 Naive__916462__Diagnosis	U10
NK-Mature__P16__Relapse	U10
MAIT__827494__Diagnosis	U10
T CD8 Naive__P18__Relapse	U10
MAIT__P17__Relapse	U10
T CD8 Naive__P16__Relapse	U10
NK-Mature__AML-10	U10
CD8 TEM__P04__Diagnosis	U10
CD4 TCM__220882__Treatment	U10
T CD8 Naive__220882__Treatment	U10
CD8 TEM__P17__Diagnosis	U10
MAIT__P16__Relapse	U10
MAIT__P17__Diagnosis	U10
Erythroblast-3__220882__Treatment	U10
T CD4 Naive-2__220882__Treatment	U10
T CD4 Naive-1__916462__Diagnosis	U10
T CD4 Naive-1__220882__Treatment	U10
Intermediate Mono-3__220882__Treatment	U10
MAIT__220882__Treatment	U10
T CD4 Naive-1__AML-10	U10
NK-Mature__P17__Diagnosis	U10
NK-Mature__220882__Treatment	U10
Intermediate Mono-3__HTO5-SRR16208954	U10
NK-Mature__P04__Diagnosis	U10
CD8 TEM__220882__Treatment	U10
CD8 TEM__P19__Diagnosis	U10
CD4 TCM__220882__Relapse	U10
Erythroblast-2__P16__Relapse	U10
T CD8 Naive__827494__Diagnosis	U10
CD4 TCM__922185__Diagnosis	U10
CD8 TEM__827494__Diagnosis	U10
NK-Mature__430998__Diagnosis	U10
T CD8 Naive__P01__Diagnosis	U10
MAIT__P19__Relapse	U10
T CD4 Naive-1__430998__Diagnosis	U10
T CD4 Naive-2__430998__Diagnosis	U10
NK-Mature__916462__Diagnosis	U10
T CD8 Naive__430998__Diagnosis	U10
CD8 TEM__P18__Diagnosis	U10
CD8 TEM__P05__Diagnosis	U10
T CD4 Naive-1__827494__Diagnosis	U10
CD4 TCM__P18__Diagnosis	U10
NK-Mature__220882__Relapse	U10
NK-Mature__P17__Relapse	U10
Osteoblast__827494__Diagnosis	U10
NK-Mature__P18__Relapse	U10
T CD4 Naive-2__220882__Relapse	U10
T CD8 Naive__220882__Relapse	U10
MAIT__P19__Diagnosis	U10
NK-Mature__P04__Relapse	U10
preNeu__916462__Diagnosis	U10
T CD4 Naive-2__P18__Relapse	U10
NK-Mature__827494__Diagnosis	U10
CD8 TEM__P16__Relapse	U10
MAIT__P18__Relapse	U10
MAIT__AML-01	U10
NK-Mature__P20__Relapse	U10
CD8 TEM__P13__Diagnosis	U10
Erythroblast-1__P13__Diagnosis	U10
cDC2-2__508084__Relapse	U10
cDC2-1__508084__Relapse	U10
MAIT__P26__Diagnosis	U10
NK-Mature__P26__Diagnosis	U10
CD8 TEM__869586__Relapse	U10
Classical-Mono__P26__Relapse	U10
NK-Mature__P09__Relapse	U10
Intermediate Mono-3__P13__Diagnosis	U10
T CD8 Naive__508084__Relapse	U10
T CD4 Naive-2__508084__Relapse	U10
T CD8 Naive__869586__Diagnosis	U10
Intermediate Mono-2__P26__Relapse	U10
MAIT__P26__Relapse	U10
T CD4 Naive-2__869586__Diagnosis	U10
T CD4 Naive-1__869586__Diagnosis	U10
T CD4 Naive-1__508084__Relapse	U10
Osteoblast__869586__Diagnosis	U10
NK-Mature__869586__Diagnosis	U10
NK-Mature__P09__Diagnosis	U10
MAIT__P13__Diagnosis	U10
NK-Mature__P26__Relapse	U10
NK-Mature__508084__Relapse	U10
MAIT__332131__Diagnosis	U10
NK-Mature__AML-07	U10
NK-Mature__P13__Diagnosis	U10
CD8 TEM__332131__Diagnosis	U10
Osteoblast__P13__Diagnosis	U10
CD4 TCM__332131__Diagnosis	U10
T CD8 Naive__869922__Diagnosis	U10
MAIT__P11__Diagnosis	U10
MKP-early__P23__Relapse	U10
MEP-2__P11__Diagnosis	U10
CD8 TEM__P25__Diagnosis	U10
MEP-2__P23__Diagnosis	U10
MEP-1__P23__Diagnosis	U10
CD8 TEM__550_EInv16_38M	U10
MAIT__P25__Diagnosis	U10
Plasma Cell__3114_EInv_45F	U10
MAIT__869922__Diagnosis	U10
MAIT__P11__Relapse	U10
NK-Mature__P11__Relapse	U10
MAIT__P12__Diagnosis	U10
NK-Mature__P25__Diagnosis	U10
MEP-1__P12__Diagnosis	U10
MPP-MEP__P12__Diagnosis	U10
MAIT__P25__Relapse	U10
CD8 TEM__869922__Diagnosis	U10
NK-Mature__P01__Relapse	U10
NK-Mature__P18__Diagnosis	U10
NK-Mature__P25__Relapse	U10
CD8 TEM__P26__Diagnosis	U10
Classical-Mono__P26__Diagnosis	U10
NK-Mature__P12__Relapse	U10
Mono-1__869922__Diagnosis	U10
Intermediate Mono-1__P26__Diagnosis	U10
NK-Mature__869922__Diagnosis	U10
CD8 TEM__875663__Diagnosis	U10
MDP-6__508084__Relapse	U10
MAIT__508084__Relapse	U10
Pro-B-3__PAUMTZ-EoT	U10
T CD8 Naive__P14__Relapse	U10
NK-Mature__868442__Diagnosis	U10
CD8 TEM__P15__Diagnosis	U10
NK-Mature__P06__Diagnosis	U10
NK-Mature__P22__Diagnosis	U10
MAIT__P06__Diagnosis	U10
T CD4 Naive-2__P05__Relapse	U10
LMPP-1-cycling__P15__Diagnosis	U10
MAIT__P15__Diagnosis	U10
MultiLin-GMP-1__P15__Diagnosis	U10
MultiLin-GMP-2__P15__Diagnosis	U10
NK-Mature__P15__Diagnosis	U10
T CD4 Naive-1__P15__Diagnosis	U10
cDC2-2__P15__Diagnosis	U10
CD8 TEM__P15__Relapse	U10
T CD8 Naive__922185__Diagnosis	U10
T CD4 Naive-2__922185__Diagnosis	U10
CD8 TEM__916462__Diagnosis	U10
T CD4 Naive-1__922185__Diagnosis	U10
MAIT__P05__Relapse	U10
Intermediate Mono-3__HTO6-SRR16208955	U10
MultiLin-GMP-2__P15__Relapse	U10
NK-Mature__P15__Relapse	U10
NK-Mature__452198__Relapse	U10
CD8 TEM__P16__Diagnosis	U10
ASDC__HTO6-SRR16208955	U10
NK-Mature__922185__Diagnosis	U10
T CD8 Naive__P02__Relapse	U10
MultiLin-GMP-1__P14__Relapse	U10
NK-Mature__P06__Relapse	U10
MAIT__P14__Relapse	U10
MAIT__869586__Diagnosis	U10
MAIT__P13__Relapse	U10
NK-Mature__P13__Relapse	U10
NK-Mature__332131__Diagnosis	U10
MAIT__P08__Diagnosis	U10
NK-Mature__P22__Relapse	U10
CD8 TEM__508084__Relapse	U10
T CD8 Naive__AML-01	U10
NK-Mature__AML-01	U10
CD4 TCM__508084__Relapse	U10
NK-Mature__875663__Diagnosis	U10
T CD4 Naive-2__875663__Diagnosis	U10
cDC1__875663__Diagnosis	U10
MAIT__P16__Diagnosis	U10
MAIT__P22__Relapse	U10
CD8 TEM__P14__Relapse	U10
CD8 TEM__P08__Diagnosis	U10
NK-Mature__P07__Relapse	U10
NK-Mature__P02__Diagnosis	U10
CD8 TEM__P22__Relapse	U10
MAIT__P07__Relapse	U10
CD8 TEM__P07__Relapse	U10
NK-Mature__P07__Diagnosis	U10
CD8 TEM__P02__Relapse	U10
CD8 TEM__869586__Diagnosis	U10
CD4 TCM__869586__Diagnosis	U10
NK-Mature__MDS1123	U10
MAIT__P02__Relapse	U10
cDC2-1__875663__Diagnosis	U10
MAIT__452198__Diagnosis	U10
CD8 TEM__P03__Relapse	U10
T CD4 Naive-1__10DD-1062__Diagnosis	U10
CD4 TCM__10DD-1086__Diagnosis	U10
CD8 TEM__10DD-1086__Diagnosis	U10
T CD8 Naive__AML-17-R2	U10
MultiLin-GMP-3__PT17__D14	U10
MAIT__10DD-1086__Diagnosis	U10
NK-Mature__AML-17-R2	U10
T CD4 Naive-1__AML-19-Dx2	U10
Intermediate Mono-2__10DD-1009__Diagnosis	U10
CD8 TEM__10DD-1010__Relapse	U10
T CD4 Naive-1__10DD-1086__Diagnosis	U10
T CD4 Naive-2__10DD-1086__Diagnosis	U10
T CD8 Naive__10DD-1086__Diagnosis	U10
CD8 TEM__10DD-1009__Diagnosis	U10
CD4 TCM__10DD-1009__Diagnosis	U10
NK-Mature__10DD-1086__Diagnosis	U10
CD4 TCM__10DD-1086__Treatment	U10
MAIT__10DD-1009__Diagnosis	U10
T CD8 Naive__10DD-1085__Relapse	U10
T CD8 Naive__10DD-1009__Diagnosis	U10
T CD4 Naive-1__10DD-1009__Diagnosis	U10
T CD4 Naive-1__10DD-1062__Treatment	U10
T CD4 Naive-2__10DD-1085__Diagnosis	U10
T CD8 Naive__10DD-1085__Diagnosis	U10
NK-Mature__10DD-1009__Diagnosis	U10
NK-Mature__AML-19-Dx2	U10
CD8 TEM__10DD-1085__Relapse	U10
BMCP-1__AML051	U10
CD4 TCM__10DD-1010__Relapse	U10
NK-Mature__10DD-1062__Treatment	U10
NK-Mature__10DD-1085__Relapse	U10
T CD4 Naive-1__10DD-1085__Relapse	U10
T CD4 Naive-2__10DD-1085__Relapse	U10
MAIT__10DD-1085__Relapse	U10
CD8 TEM__10DD-1086__Treatment	U10
MAIT__10DD-1062__Treatment	U10
CD4 TCM__AML-23	U10
CD8 TEM__10DD-1003__Relapse	U10
T CD8 Naive__10DD-1003__Diagnosis	U10
NK-Mature__10DD-1003__Diagnosis	U10
CD4 TCM__10DD-1062__Treatment	U10
MAIT__AML-17-R1	U10
MAIT__10DD-1003__Diagnosis	U10
T CD8 Naive__AML-23	U10
Intermediate Mono-3__AML-17-R1	U10
CD8 TEM__AML-17-R1	U10
CD8 TEM__AML-19-Dx2	U10
T CD8 Naive__10DD-1062__Diagnosis	U10
CD8 TEM__10DD-1003__Diagnosis	U10
T CD4 Naive-2__10DD-1062__Diagnosis	U10
MAIT__10DD-1010__Relapse	U10
MAIT__AML-19-R1	U10
NK-Mature__AML-17-R1	U10
T CD8 Naive__AML-17-R1	U10
B Memory-1__AML-17-R2	U10
CD4 TCM__AML-19-R1	U10
T CD8 Naive__10DD-1003__Relapse	U10
MAIT__10DD-1086__Treatment	U10
NK-Mature__10DD-1003__Relapse	U10
CD8 TEM__AML-19-R1	U10
CD8 TEM__10DD-1062__Treatment	U10
MAIT__AML-17-R2	U10
NK-Mature__10DD-1086__Treatment	U10
NK-Mature__AML-23	U10
Intermediate Mono-3__AML-17-R2	U10
T CD8 Naive__10DD-1086__Treatment	U10
T CD4 Naive-1__AML-23	U10
MAIT__10DD-1003__Relapse	U10
CD8 TEM__AML-17-R2	U10
CD4 TCM__AML-17-R2	U10
MAIT__10DD-1085__Diagnosis	U10
T CD4 Naive-2__10DD-1062__Treatment	U10
CD8 TEM__10DD-1085__Diagnosis	U10
CD4 TCM__10DD-1009__Relapse	U10
T CD4 Naive-1__AML-19-Dx1	U10
NK-Mature__10DD-1065__Diagnosis	U10
NK-Mature__AML-19-Dx1	U10
T CD4 Naive-2__10DD-1070__Diagnosis	U10
T CD8 Naive__10DD-1070__Diagnosis	U10
CD8 TEM__10DD-1010__Diagnosis	U10
NK-Mature__10DD-1070__Diagnosis	U10
CD4 TCM__10DD-1010__Diagnosis	U10
Osteoblast__10DD-1010__Diagnosis	U10
MAIT__AML-19-Dx2	U10
CD4 TCM__10DD-1070__Treatment	U10
MAIT__10DD-1065__Diagnosis	U10
CD8 TEM__10DD-1070__Treatment	U10
LMPP-1-cycling__10DD-1070__Treatment	U10
NK-Mature__10DD-1010__Diagnosis	U10
T CD4 Naive-2__10DD-1065__Diagnosis	U10
NK-Mature__hashtag3-SRR16208950	U10
CD4 TCM__10DD-1065__Treatment	U10
MAIT__10DD-1065__Treatment	U10
CD8 TEM__10DD-1065__Treatment	U10
MDP-1__10DD-1010__Diagnosis	U10
NK-Mature__10DD-1065__Treatment	U10
T CD4 Naive-1__10DD-1065__Treatment	U10
T CD4 Naive-2__10DD-1065__Treatment	U10
T CD8 Naive__10DD-1065__Treatment	U10
NK-Mature__Pt-20_Dx	U10
CD4 TCM__10DD-1070__Diagnosis	U10
CD8 TEM__10DD-1070__Diagnosis	U10
LMPP-1-cycling__10DD-1070__Diagnosis	U10
MAIT__10DD-1070__Diagnosis	U10
MDP-2__10DD-1070__Diagnosis	U10
MAIT__10DD-1010__Diagnosis	U10
immNeu-2__Pt-16_Dx	U10
MAIT__10DD-1070__Treatment	U10
immNeu-2__PT12__Diagnosis	U10
NK-Mature__10DD-1070__Treatment	U10
T CD4 Naive-2__10DD-1070__Treatment	U10
MAIT__AML-19-CR1	U10
Intermediate Mono-3__AML-19-CR1	U10
CD8 TEM__10DD-1079__Treatment	U10
NK-Mature__10DD-1079__Treatment	U10
CD8 TEM__AML-19-CR1	U10
MAIT__10DD-1009__Relapse	U10
NK-Mature__10DD-1079__Relapse	U10
CD8 TEM__10DD-1009__Relapse	U10
CD8 TEM__10DD-1082__Treatment	U10
NK-Mature__AML-18	U10
NK-Mature__10DD-1082__Treatment	U10
T CD4 Naive-1__10DD-1082__Treatment	U10
T CD4 Naive-2__10DD-1082__Treatment	U10
T CD8 Naive__10DD-1082__Treatment	U10
CD4 TCM__10DD-1082__Treatment	U10
MAIT__10DD-1079__Relapse	U10
CD8 TEM__10DD-1079__Relapse	U10
NK-Mature__AML-19-CR1	U10
T CD8 Naive__10DD-1070__Treatment	U10
CD8 TEM__AML-19-Dx1	U10
T CD8 Naive__10DD-1010__Diagnosis	U10
NK-Mature__10DD-1009__Relapse	U10
NK-Mature__Pt-12_Dx	U10
CD8 TEM__10DD-1079__Diagnosis	U10
CD8 TEM__10DD-1065__Diagnosis	U10
NK-Mature__AML-19-CR2	U10
MAIT__AML-19-CR2	U10
CD8 TEM__AML-19-CR2	U10
CD4 TCM__10DD-1065__Diagnosis	U10
T CD8 Naive__AML-19-CR1	U10
T CD4 Naive-1__AML-19-CR1	U10
NK-Mature__10DD-1079__Diagnosis	U10
T CD8 Naive__10DD-1062__Treatment	U10
MAIT__AML-19-Dx1	U10
NK-Mature__10DD-1062__Diagnosis	U10
CD4 TCM__AML-17-R1	U10
Intermediate Mono-1__1239_EST8_44M_N1c	U10
T CD8 Naive__10DD-1014__Treatment	U10
NK-Mature__10DD-1058__Diagnosis	U10
T CD4 Naive-2__10DD-1058__Diagnosis	U10
T CD8 Naive__10DD-1058__Diagnosis	U10
MultiLin-GMP-1__hashtag2-SRR16208965	U10
CD4 TCM__10DD-1058__Treatment	U10
NK-Mature__AML6	U10
CD8 TEM__10DD-1058__Treatment	U10
Non-Classical Mono-2__AML0656	U10
MAIT__10DD-1014__Treatment	U10
MAIT__10DD-1058__Treatment	U10
NK-Mature__10DD-1058__Treatment	U10
NK-Mature__AML5	U10
BMCP-1__AML026	U10
MAIT__10DD-1058__Diagnosis	U10
NK-Mature__AML5292	U10
MAIT__184874__Diagnosis	U10
Intermediate Mono-3__184874__Diagnosis	U10
CD8 TEM__184874__Diagnosis	U10
CD8 TEM__10DD-1014__Treatment	U10
MKP-early__AML52-Azacitidine	U10
NK-Mature__AML10	U10
CD4 TCM__10DD-1014__Treatment	U10
T CD4 Naive-2__10DD-1058__Treatment	U10
T CD8 Naive__10DD-1014__Diagnosis	U10
CD4 TCM__10DD-1061__Diagnosis	U10
NK-Mature__AML4	U10
CD8 TEM__10DD-1061__Diagnosis	U10
T CD4 Naive-2__10DD-1014__Diagnosis	U10
NK-Mature__1076_AfInv16_51M	U10
T CD8 Naive__184874__Diagnosis	U10
NK-Mature__AML9	U10
NK-Mature__hashtag2-SRR16208949	U10
CLP__ETP9153	U10
T CD8 Naive__10DD-1051__Diagnosis	U10
T CD8 Naive__220882__Diagnosis	U10
T CD4 Naive-1__220882__Diagnosis	U10
T CD4 Naive-2__10DD-1051__Diagnosis	U10
CD8 TEM__10DD-1051__Treatment	U10
T CD4 Naive-1__10DD-1051__Diagnosis	U10
NK-Mature__220882__Diagnosis	U10
NK-Mature__10DD-1051__Diagnosis	U10
MAIT__10DD-1051__Treatment	U10
T CD8 Naive__hashtag2-SRR16208958	U10
MEP-1__10DD-1051__Treatment	U10
MAIT__220882__Diagnosis	U10
MAIT__10DD-1051__Diagnosis	U10
NK-Mature__PT06__Diagnosis	U10
CD8 TEM__220882__Diagnosis	U10
CD4 TCM__220882__Diagnosis	U10
MKP-early__AML-20-CR	U10
CD8 TEM__10DD-1058__Diagnosis	U10
BMCP-1__1009_AfInv16_29M	U10
CD4 TCM__10DD-1058__Diagnosis	U10
Intermediate Mono-3__HTO2-SRR16208954	U10
T CD8 Naive__HTO2-SRR16208954	U10
CD4 TCM__10DD-1051__Diagnosis	U10
NK-Mature__AML-20	U10
CD8 TEM__10DD-1051__Diagnosis	U10
Intermediate Mono-3__HTO2-SRR16208955	U10
T CD8 Naive__10DD-1051__Treatment	U10
T CD4 Naive-2__10DD-1051__Treatment	U10
T CD8 Naive__HTO2-SRR16208955	U10
NK-Mature__10DD-1051__Treatment	U10
T CD8 Naive__hashtag2-SRR16208964	U10
NK-Mature__hashtag2-SRR16208950	U10
MAIT__10DD-1061__Diagnosis	U10
BMCP-1__10DD-1061__Diagnosis	U10
NK-Mature__AML1371	U10
T CD4 Activated__AML-17-CR2	U10
T CD4 Activated__AML-17-CR1	U10
CD8 TEM__10DD-1061__Relapse	U10
T CD4 Naive-2__10DD-1061__Relapse	U10
CD8 TEM__AML-19-R2	U10
T CD4 Activated__AML3948	U10
NK-Mature__AML-17-CR2	U10
T CD8 Naive__10DD-1010__Relapse	U10
T CD4 Naive-1__10DD-1002__Diagnosis	U10
NK-Mature__1702-Et922-66F	U10
T CD8 Naive__AML-19-R1	U10
NK-Mature__AML-7_CCHMC	U10
CD8 TEM__10DD-1062__Diagnosis	U10
MAIT__10DD-1002__Treatment	U10
CD4 TCM__10DD-1062__Diagnosis	U10
MAIT__10DD-1061__Relapse	U10
MDP-2__10DD-1061__Relapse	U10
NK-Mature__10DD-1002__Diagnosis	U10
MAIT__AML-19-R2	U10
T CD4 Activated__10DD-1010__Relapse	U10
MultiLin-GMP-3__10DD-1061__Relapse	U10
NK-Mature__hashtag4-SRR16208950	U10
NK-Mature__10DD-1061__Relapse	U10
NK-Mature__AML-17-CR1	U10
MAIT__10DD-1062__Diagnosis	U10
MAIT__10DD-1002__Diagnosis	U10
NK-Mature__AML-19-R1	U10
T CD8 Naive__10DD-1002__Treatment	U10
T CD4 Naive-2__10DD-1002__Treatment	U10
MAIT__10DD-1014__Diagnosis	U10
T CD4 Naive-1__10DD-1002__Treatment	U10
CD4 TCM__AML-16	U10
CD4 TCM__10DD-1002__Diagnosis	U10
MAIT__AML-16	U10
NK-Mature__10DD-1002__Treatment	U10
CD8 TEM__10DD-1002__Diagnosis	U10
