	cluster
Mono-1__P10__Diagnosis	U34
immNeu-1__P10__Diagnosis	U34
MultiLin-GMP-1__P11__Diagnosis	U34
immNeu-1__508084__Relapse	U34
MEP-Eryth-1__P11__Diagnosis	U34
Intermediate Mono-3__P11__Diagnosis	U34
Myeloid intermediate 3__10DD-1058__Diagnosis	U34
MultiLin-GMP-1__P19__Relapse	U34
Myeloid intermediate 1__10DD-1058__Diagnosis	U34
Mono-2__P10__Diagnosis	U34
Mono-2__10DD-1058__Diagnosis	U34
Mono-1__10DD-1058__Diagnosis	U34
immNeu-2__AML-23	U34
Myeloid intermediate 1__P10__Relapse	U34
Erythroblast-1__10DD-1058__Diagnosis	U34
ERP-8__10DD-1058__Diagnosis	U34
ERP-2__10DD-1058__Diagnosis	U34
pDC__P10__Diagnosis	U34
cMOP__P10__Relapse	U34
MEP-1__P20__Relapse	U34
Myeloid intermediate 1__P13__Diagnosis	U34
Myeloid intermediate 3__P13__Diagnosis	U34
pre-DC-2__P16__Diagnosis	U34
Intermediate Mono-2__P15__Diagnosis	U34
Classical-Mono__P15__Diagnosis	U34
LMPP-1-cycling__P16__Relapse	U34
LMPP-2__P16__Relapse	U34
NK-Mature__P14__Relapse	U34
MAIT__P16__Relapse	U34
cDC1__P16__Diagnosis	U34
MPP-MEP__P16__Relapse	U34
Mono-2__10DD-1061__Relapse	U34
MultiLin-GMP-3__10DD-1061__Relapse	U34
Multilin-2__10DD-1061__Relapse	U34
MultiLin-GMP-2__P16__Relapse	U34
Multilin-2__P16__Relapse	U34
pDC__P14__Diagnosis	U34
Myeloid intermediate 1__P16__Relapse	U34
MultiLin-GMP-1__P16__Relapse	U34
Pro-B-Early-cycling__P14__Diagnosis	U34
Mono-1__P15__Diagnosis	U34
MEP-Eryth-2__916462__Diagnosis	U34
CLP__10DD-1061__Relapse	U34
pre-DC-3__P15__Relapse	U34
pre-DC-1__P15__Relapse	U34
pDC__P15__Relapse	U34
cDC2-2__P15__Relapse	U34
cDC2-1__P15__Relapse	U34
cDC1__P15__Relapse	U34
MultiLin-GMP-1__P15__Diagnosis	U34
NK-Mature__P15__Relapse	U34
Mono-1__P16__Diagnosis	U34
Intermediate Mono-3__10DD-1061__Relapse	U34
Intermediate Mono-2__P15__Relapse	U34
CD8 TEM__P15__Relapse	U34
pDC__P15__Diagnosis	U34
cDC1__P15__Diagnosis	U34
NK-Mature__P15__Diagnosis	U34
MEP-Eryth-1__P15__Relapse	U34
Myeloid intermediate 2__P13__Diagnosis	U34
NK-Mature__P16__Relapse	U34
preNeu__P16__Relapse	U34
ERP-4__10DD-1061__Diagnosis	U34
Intermediate Mono-3__P13__Relapse	U34
ERP-1__AML-22	U34
ERP-2__AML-22	U34
ERP-7__P13__Relapse	U34
ERP-4__AML-22	U34
ERP-6__AML-22	U34
MAIT__P13__Relapse	U34
pre-DC-2__P13__Diagnosis	U34
cMOP__P13__Diagnosis	U34
cDC2-1__P13__Diagnosis	U34
pre-DC-2__10DD-1061__Relapse	U34
Mono-1__P17__Relapse	U34
Mono-2__P17__Relapse	U34
T CD4 Activated__P13__Diagnosis	U34
NK-Mature__P13__Diagnosis	U34
immNeu-2__P13__Diagnosis	U34
cDC1__10DD-1061__Relapse	U34
pre-DC-1__10DD-1061__Relapse	U34
Mono-2__P13__Relapse	U34
Multilin-1__10DD-1061__Diagnosis	U34
Mono-2__P17__Diagnosis	U34
MEP-1__10DD-1061__Diagnosis	U34
pre-DC-2__P13__Relapse	U34
pDC__P13__Relapse	U34
immNeu-1__P13__Relapse	U34
cMOP__P13__Relapse	U34
Mono-1__P13__Relapse	U34
cDC2-1__P13__Relapse	U34
Non-Classical Mono-1__P13__Relapse	U34
Myeloid intermediate 3__P13__Relapse	U34
Myeloid intermediate 2__P13__Relapse	U34
MDP-2__10DD-1061__Diagnosis	U34
Multilin-1__P13__Relapse	U34
MultiLin-GMP-2__P13__Relapse	U34
cDC2-1__P17__Diagnosis	U34
cDC1__P13__Relapse	U34
Intermediate Mono-2__P26__Diagnosis	U34
NK-Mature__P09__Diagnosis	U34
MultiLin-GMP-1__P09__Diagnosis	U34
cMOP__P25__Diagnosis	U34
pre-DC-2__10DD-1070__Treatment	U34
immNeu-1__P25__Diagnosis	U34
Intermediate Mono-3__10DD-1079__Diagnosis	U34
Myeloid intermediate 3__10DD-1079__Diagnosis	U34
B Memory-2__P25__Relapse	U34
BMCP-1__P25__Relapse	U34
Mono-1__P25__Diagnosis	U34
cMOP__10DD-1079__Diagnosis	U34
pre-DC-2__10DD-1079__Diagnosis	U34
CD4 TCM__P25__Relapse	U34
CD8 TEM__P25__Relapse	U34
pDC__P03__Relapse	U34
Classical-Mono__P25__Relapse	U34
pDC__10DD-1010__Relapse	U34
NK-Mature__P03__Relapse	U34
Myeloid intermediate 3__AML0024	U34
LMPP-1-cycling__P25__Relapse	U34
Intermediate Mono-3__AML0024	U34
Intermediate Mono-1__AML0024	U34
Myeloid intermediate 1__10DD-1070__Treatment	U34
MultiLin-GMP-1__P23__Diagnosis	U34
cDC2-1__P23__Diagnosis	U34
immNeu-1__P23__Diagnosis	U34
MultiLin-GMP-1__P04__Relapse	U34
pre-DC-3__AML-7_CCHMC	U34
MEP-Eryth-2__P04__Relapse	U34
cMOP__10DD-1070__Treatment	U34
MEP-Eryth-1__P04__Relapse	U34
B Memory-1__AML0024	U34
CD8 TEM__P04__Relapse	U34
MKP-early__508084__Relapse	U34
MEP-Eryth-2__508084__Relapse	U34
pre-DC-2__P04__Diagnosis	U34
ERP-4__P25__Diagnosis	U34
MEP-2__P25__Diagnosis	U34
BMCP-1__P24__Diagnosis	U34
NK-Mature__P04__Relapse	U34
MultiLin-GMP-1__P03__Relapse	U34
MEP-2__P03__Relapse	U34
cMOP__P02__Relapse	U34
cDC1__P02__Relapse	U34
cDC2-1__332131__Diagnosis	U34
Myeloid intermediate 1__P02__Relapse	U34
MultiLin-GMP-2__P02__Relapse	U34
Mono-2__P02__Relapse	U34
Mono-1__P02__Relapse	U34
immNeu-1__P02__Relapse	U34
MAIT__P02__Relapse	U34
Intermediate Mono-3__P02__Relapse	U34
cDC2-1__P25__Relapse	U34
Mono-2__10DD-1079__Relapse	U34
Classical-Mono__P02__Relapse	U34
CD8 TEM__P02__Relapse	U34
immNeu-1__P25__Relapse	U34
CD4 TCM__P26__Diagnosis	U34
cDC1__P25__Relapse	U34
MEP-2__P25__Relapse	U34
pDC__P02__Relapse	U34
preNeu__P02__Relapse	U34
MDP-6__P03__Relapse	U34
MEP-Eryth-2__P25__Relapse	U34
Mono-2__P25__Relapse	U34
CD8 TEM__P03__Relapse	U34
MultiLin-GMP-1__P25__Relapse	U34
pre-DC-1__P03__Diagnosis	U34
Pro-B-cycling-1__P03__Diagnosis	U34
pre-DC-2__P02__Relapse	U34
Pro-B-Early-cycling__P03__Diagnosis	U34
MDP-3__P03__Diagnosis	U34
MAIT__P03__Diagnosis	U34
Myeloid intermediate 2__P25__Relapse	U34
ERP-2__P03__Diagnosis	U34
NK-Mature__P25__Relapse	U34
CD4 TCM__P03__Diagnosis	U34
ASDC__P03__Diagnosis	U34
MKP-early__P03__Diagnosis	U34
MultiLin-GMP-1__P20__Relapse	U34
Intermediate Mono-3__P23__Diagnosis	U34
CD4 TCM__P05__Diagnosis	U34
MultiLin-GMP-1__P21__Relapse	U34
NK-Mature__P07__Relapse	U34
MultiLin-GMP-1__10DD-1051__Diagnosis	U34
MEP-Eryth-2__P07__Relapse	U34
MAIT__P07__Relapse	U34
NK-Mature__P21__Relapse	U34
cDC1__P21__Relapse	U34
Myeloid intermediate 1__508084__Relapse	U34
BMCP-1__P07__Relapse	U34
NK-Mature__P07__Diagnosis	U34
Mono-2__P07__Diagnosis	U34
MPP-MEP__P07__Diagnosis	U34
MAIT__P07__Diagnosis	U34
B Memory-1__P22__Diagnosis	U34
BMCP-1__P22__Diagnosis	U34
CD8 TEM__P22__Diagnosis	U34
T CD8 Naive__P07__Diagnosis	U34
ERP-4__P07__Diagnosis	U34
Classical-Mono__P08__Diagnosis	U34
Mono-1__P21__Relapse	U34
Mono-1__P09__Diagnosis	U34
MultiLin-GMP-3__P20__Relapse	U34
immNeu-1__10DD-1065__Diagnosis	U34
Transitional-B-1__508084__Relapse	U34
immNeu-1__10DD-1051__Treatment	U34
MultiLin-GMP-3__10DD-1051__Treatment	U34
Mono-2__10DD-1051__Treatment	U34
Mono-2__P21__Relapse	U34
MultiLin-GMP-1__P08__Relapse	U34
pre-DC-2__10DD-1051__Diagnosis	U34
CD8 TEM__P21__Relapse	U34
cMOP__10DD-1051__Diagnosis	U34
Intermediate Mono-3__P21__Relapse	U34
pre-DC-3__P08__Diagnosis	U34
NK-Mature__P08__Diagnosis	U34
MultiLin-GMP-1__916462__Diagnosis	U34
MKP-early__916462__Diagnosis	U34
B Memory-2__P23__Diagnosis	U34
ERP-2__P07__Diagnosis	U34
immNeu-2__P06__Relapse	U34
pre-DC-2__875663__Diagnosis	U34
cMOP__875663__Diagnosis	U34
cDC1__875663__Diagnosis	U34
B Memory-2__P06__Diagnosis	U34
MultiLin-GMP-1__P22__Relapse	U34
Myeloid intermediate 3__875663__Diagnosis	U34
Myeloid intermediate 2__875663__Diagnosis	U34
MEP-1__P22__Relapse	U34
Mono-2__875663__Diagnosis	U34
NK-Mature__P05__Diagnosis	U34
MKP-early__P05__Diagnosis	U34
NK-Mature__P22__Relapse	U34
T CD4 Activated__P22__Relapse	U34
cDC2-1__AML-7_CCHMC	U34
immNeu-2__P22__Relapse	U34
CD8 TEM__P05__Diagnosis	U34
Mono-1__875663__Diagnosis	U34
cMOP__10DD-1070__Diagnosis	U34
preNeu__875663__Diagnosis	U34
Myeloid intermediate 1__P06__Diagnosis	U34
pre-DC-2__10DD-1070__Diagnosis	U34
ERP-6__916462__Diagnosis	U34
ERP-5__916462__Diagnosis	U34
Non-Classical Mono-1__P06__Relapse	U34
Intermediate Mono-2__P22__Diagnosis	U34
MAIT__P22__Diagnosis	U34
ERP-4__916462__Diagnosis	U34
Mono-2__508084__Relapse	U34
ERP-3__916462__Diagnosis	U34
ERP-1__916462__Diagnosis	U34
NK-Mature__P22__Diagnosis	U34
Classical-Mono__AML-7_CCHMC	U34
preNeu__P06__Diagnosis	U34
BMCP-1__P22__Relapse	U34
NK-Mature__P06__Diagnosis	U34
Myeloid intermediate 3__P06__Diagnosis	U34
ERP-2__916462__Diagnosis	U34
BMCP-1__P25__Diagnosis	U34
MultiLin-GMP-1__PT12_PT13__D14	U34
MultiLin-GMP-1__PT07__Diagnosis	U34
Intermediate Mono-3__AML022	U34
Mono-2__430998__Diagnosis	U34
cDC2-1__10DD-1009__Diagnosis	U34
NK-Mature__AML-17-CR1	U34
immNeu-2__Pt-16_Dx	U34
ERP-2__PT12_PT13__D14	U34
MAIT__AML022	U34
immNeu-2__Pt-20_Dx	U34
MEP-2__AML022	U34
Multilin-1__10DD-1009__Diagnosis	U34
MultiLin-GMP-3__10DD-1009__Diagnosis	U34
MEP-2__452198__Diagnosis	U34
Mono-2__10DD-1009__Diagnosis	U34
MultiLin-GMP-1__AML006	U34
Mono-1__10DD-1009__Diagnosis	U34
MEP-Eryth-2__10DD-1009__Diagnosis	U34
B Memory-2__AML-17-R1	U34
MAIT__452198__Diagnosis	U34
pDC__184874__Diagnosis	U34
immNeu-2__1239_EST8_44M_N1c	U34
MDP-1__PT12_PT13__D14	U34
MultiLin-GMP-1__PT19__Relapse	U34
MAIT__AML10	U34
ERP-2__184874__Diagnosis	U34
Mono-1__AML3730	U34
pre-DC-1__AML3730	U34
pre-DC-3__AML3730	U34
ERP-6__184874__Diagnosis	U34
MultiLin-GMP-1__Pt-12_Dx	U34
MultiLin-GMP-2__AML022	U34
MEP-Eryth-2__PT12_PT13__D14	U34
MEP-Eryth-1__184874__Diagnosis	U34
MEP-2__PT12_PT13__D14	U34
CD4 TCM__AML022	U34
CD8 TEM__AML022	U34
Classical-Mono__AML022	U34
immNeu-2__AML-19	U34
immNeu-2__AML0693	U34
Intermediate Mono-2__AML022	U34
NK-Mature__Pt-12_Dx	U34
NK-Mature__AML10	U34
Intermediate Mono-3__AML-17-R1	U34
immNeu-2__AML3948	U34
MultiLin-GMP-3__10DD-1003__Relapse	U34
MultiLin-GMP-2__10DD-1003__Relapse	U34
pDC__220882__Diagnosis	U34
BMCP-1__220882__Relapse	U34
Mono-2__868442__Diagnosis	U34
preNeu__AML052	U34
NK-Mature__AML052	U34
MultiLin-GMP-1__AML052	U34
MultiLin-GMP-1__PT10__Diagnosis	U34
LMPP-1-cycling__AML052	U34
Intermediate Mono-2__AML052	U34
Intermediate Mono-1__AML052	U34
ERP-3__AML052	U34
Classical-Mono__AML052	U34
CD8 TEM__AML052	U34
pre-DC-3__AML4340	U34
BMCP-1__PT10__Diagnosis	U34
Multilin-1__10DD-1003__Relapse	U34
Myeloid intermediate 1__10DD-1003__Relapse	U34
Myeloid intermediate 3__10DD-1003__Relapse	U34
immNeu-1__10DD-1003__Relapse	U34
NK-Mature__AML-17-R1	U34
Mono-2__452198__Diagnosis	U34
T CD4 Naive-1__AML022	U34
Intermediate Mono-3__10DD-1009__Diagnosis	U34
ERP-2__AML-20-Dx	U34
BMCP-1__AML3	U34
NK-Mature__AML-17-R2	U34
preNeu__AML022	U34
ERP-1__PT11__Diagnosis	U34
BMCP-1__220882__Diagnosis	U34
ERP-6__220882__Diagnosis	U34
cDC1__AML3	U34
cDC2-1__AML3	U34
cDC2-2__AML3	U34
pre-DC-3__AML3	U34
ASDC__AML4340	U34
preNeu__10DD-1003__Relapse	U34
pre-DC-3__10DD-1003__Relapse	U34
ERP-5__220882__Diagnosis	U34
T CD4 Naive-1__AML10	U34
Mono-2__827494__Diagnosis	U34
immNeu-2__AML10	U34
Intermediate Mono-3__AML22-Decitabine	U34
BMCP-1__508084__Diagnosis	U34
BMCP-1__AML-14	U34
Mono-1__AML22-Decitabine	U34
Mono-2__AML22-Decitabine	U34
MultiLin-GMP-1__AML22-Decitabine	U34
MultiLin-GMP-2__AML22-Decitabine	U34
NK-Mature__AML22-Decitabine	U34
Non-Classical Mono-2__AML22-Decitabine	U34
preNeu__AML22-Decitabine	U34
NK-Mature__PT15__Relapse	U34
pDC__430998__Diagnosis	U34
pre-DC-3__AML1540	U34
Mono-2__AML1540	U34
MKP-early__PT17__D30	U34
Intermediate Mono-3__AML1540	U34
Classical-Mono__AML1540	U34
Intermediate Mono-1__AML22-Decitabine	U34
CD8 TEM__AML22-Decitabine	U34
B Memory-2__AML22-Decitabine	U34
B Memory-1__AML22-Decitabine	U34
MultiLin-GMP-1__PT13__Diagnosis	U34
ERP-2__PT13__Diagnosis	U34
ERP-1__PT13__Diagnosis	U34
Mono-1__AML1	U34
Mono-2__AML1	U34
Myeloid intermediate 3__AML1	U34
cDC1__AML1	U34
immNeu-1__AML1	U34
ERP-1__PT17__Diagnosis	U34
pre-DC-1__AML1	U34
pre-DC-3__AML1	U34
preNeu__AML1	U34
MultiLin-GMP-1__AML-14	U34
MSC Fibroblast-1__AML2123	U34
MDP-3__AML-14	U34
Osteoblast__AML2123	U34
MultiLin-GMP-1__PT15__Diagnosis	U34
MDP-2__PT07__Diagnosis	U34
pre-DC-2__AML1	U34
pre-DC-3__PT17__Diagnosis	U34
MultiLin-GMP-1__AML14	U34
immNeu-2__1036_EInv16_22M	U34
Myeloid intermediate 1__AML2	U34
Myeloid intermediate 3__AML2	U34
Intermediate Mono-2__AML12	U34
cDC1__AML2	U34
B Memory-1__AML022	U34
immNeu-1__AML2	U34
Classical-Mono__AML12	U34
pre-DC-1__AML11	U34
MEP-Eryth-2__AML12	U34
cDC2-2__AML11	U34
Pro-B-3__PT12__D30	U34
cDC1__AML11	U34
T CD4 Activated__AML11	U34
NK-Mature__AML11	U34
Mono-2__AML11	U34
Intermediate Mono-3__AML11	U34
B Memory-1__AML11	U34
Intermediate Mono-3__827494__Diagnosis	U34
cDC2-1__AML11	U34
cDC2-1__PT09__Diagnosis	U34
MultiLin-GMP-1__AML12	U34
Mono-1__AML2	U34
MDP-1__AML14	U34
LMPP-1-cycling__PT12__Diagnosis	U34
MultiLin-GMP-1__AML-14_CCHMC	U34
MDP-1__1036_EInv16_22M	U34
MKP-early__PT18__Diagnosis	U34
CD8 TEM__508084__Diagnosis	U34
MDP-6__AML13	U34
cDC2-2__AML1371	U34
Mono-2__AML2	U34
preNeu__AML12	U34
Pro-B-cycling-2__PT12__D30	U34
Myeloid intermediate 2__AML12	U34
Intermediate Mono-3__508084__Diagnosis	U34
Myeloid intermediate 1__AML12	U34
MultiLin-GMP-3__AML12	U34
BMCP-1__AML2	U34
Intermediate Mono-1__AML2	U34
Intermediate Mono-3__AML2	U34
immNeu-1__AML12	U34
B Memory-1__AML052	U34
cDC1__10DD-1003__Relapse	U34
MultiLin-GMP-1__AML5	U34
CD8 TEM__hashtag3-SRR16208959	U34
pDC__10DD-1002__Diagnosis	U34
MDP-2__AML6	U34
Intermediate Mono-3__10DD-1003__Diagnosis	U34
Intermediate Mono-3__AML6	U34
pre-DC-1__AML033	U34
pre-DC-3__AML033	U34
Intermediate Mono-2__AML6	U34
Intermediate Mono-1__AML6	U34
Erythroblast-2__AML6	U34
Classical-Mono__AML6	U34
CD8 TEM__AML6	U34
BMCP-1__AML6	U34
B Memory-2__AML6	U34
preNeu__AML5	U34
Mono-2__10DD-1003__Diagnosis	U34
Classical-Mono__AML-19-R2	U34
cDC2-2__AML5292	U34
pre-DC-3__AML5292	U34
NK-Mature__452198__Relapse	U34
MEP-Eryth-2__hashtag3-SRR16208959	U34
pDC__AML-19-CR1	U34
ERP-2__hashtag2-SRR16208950	U34
Mono-1__AML6	U34
ERP-5__10DD-1003__Relapse	U34
ERP-1__10DD-1003__Relapse	U34
MEP-1__AML5	U34
MEP-2__AML5	U34
BMCP-1__10DD-1003__Relapse	U34
cDC1__PT09__Diagnosis	U34
NK-Mature__AML5	U34
ERP-2__10DD-1003__Relapse	U34
cDC2-1__AML5292	U34
Mono-2__AML6	U34
MultiLin-GMP-2__AML6	U34
Myeloid intermediate 2__PT07__Diagnosis	U34
Myeloid intermediate 3__PT07__Diagnosis	U34
cMOP__PT07__Diagnosis	U34
pre-DC-2__PT07__Diagnosis	U34
preNeu__PT07__Diagnosis	U34
MEP-Eryth-2__AML026	U34
NK-Mature__AML9	U34
Intermediate Mono-3__AML-19-R1	U34
CD4 TCM__AML9	U34
cMOP__AML7	U34
NK-Mature__AML7	U34
MultiLin-GMP-1__AML7	U34
Mono-2__AML7	U34
Mono-1__AML7	U34
Intermediate Mono-3__AML7	U34
Intermediate Mono-1__AML7	U34
Classical-Mono__AML7	U34
MultiLin-GMP-3__AML6	U34
Myeloid intermediate 1__AML6	U34
Myeloid intermediate 2__AML6	U34
Myeloid intermediate 3__AML6	U34
NK-Mature__AML6	U34
Non-Classical Mono-2__AML6	U34
MultiLin-GMP-1__AML6	U34
cDC1__AML6	U34
cDC2-2__AML6	U34
cMOP__AML6	U34
immNeu-1__AML6	U34
pre-DC-2__AML6	U34
preNeu__AML6	U34
B Memory-1__508084__Diagnosis	U34
cDC2-1__AML6	U34
MultiLin-GMP-1__AML-09	U34
Intermediate Mono-3__AML1	U34
Classical-Mono__AML52-Azacitidine	U34
MEP-1__220882__Relapse	U34
MultiLin-GMP-1__AML52-Azacitidine	U34
MDP-1__PT09_PT13__D30	U34
NK-Mature__AML4	U34
MPP-MEP__AML52-Azacitidine	U34
MEP-Eryth-2__AML52-Azacitidine	U34
CD8 TEM__AML4	U34
MEP-Eryth-2__AML051	U34
MEP-Eryth-2__10DD-1003__Relapse	U34
MEP-2__AML52-Azacitidine	U34
cDC1__AML4	U34
ERP-3__AML52-Azacitidine	U34
Mono-1__AML4	U34
MDP-2__452198__Relapse	U34
B Memory-2__AML52-Azacitidine	U34
pre-DC-2__AML4	U34
cMOP__AML4	U34
cDC1__220882__Relapse	U34
LMPP-2__PT09_PT13__D30	U34
MEP-Eryth-1__10DD-1003__Relapse	U34
LMPP-1-cycling__PT09_PT13__D30	U34
cDC2-1__AML4	U34
ERP-6__PT09_PT13__D30	U34
T CD8 Naive__hashtag3-SRR16208959	U34
Myeloid intermediate 3__AML4	U34
Mono-2__PT09__Diagnosis	U34
Mono-2__220882__Treatment	U34
Intermediate Mono-3__AML4	U34
MultiLin-GMP-1__PT09_PT13__D30	U34
ERP-8__220882__Treatment	U34
NK-Mature__AML52-Azacitidine	U34
ERP-7__220882__Treatment	U34
T CD4 Naive-2__AML051	U34
MEP-1__10DD-1003__Relapse	U34
Erythroblast-2__AML4	U34
Mono-2__AML4	U34
MAIT__hashtag2-SRR16208949	U34
MKP-early__PT09__Diagnosis	U34
T CD8 Naive__AML051	U34
pre-DC-1__AML051	U34
immNeu-2__AML-09	U34
pre-DC-1__220882__Treatment	U34
pre-DC-3__220882__Relapse	U34
MDP-2__10DD-1003__Relapse	U34
MultiLin-GMP-1__452198__Relapse	U34
Intermediate Mono-2__2853_Aft36_P71F	U35
Non-Classical Mono-2__1782_Aft36_P71F	U35
Intermediate Mono-1__hashtag5-SRR16208966	U35
Intermediate Mono-1__AML028	U35
Intermediate Mono-1__hashtag3-SRR16208957	U35
cDC2-2__4440_AfInv16_P24M	U35
Intermediate Mono-1__TALL3862	U35
Intermediate Mono-3__hashtag3-SRR16208949	U35
Non-Classical Mono-2__2698_EInv16_P47M	U35
Non-Classical Mono-2__TALL4954	U35
Intermediate Mono-1__AML048	U35
pDC__4440_AfInv16_P24M	U35
Intermediate Mono-2__AML1	U35
Intermediate Mono-1__2853_Aft36_P71F	U35
pDC__1076_AfInv16_51M	U35
Intermediate Mono-2__TALL3862	U35
Intermediate Mono-2__TALL4954	U35
pre-DC-3__727_EInv16_35M	U35
Intermediate Mono-3__hashtag6-SRR16208965	U35
Intermediate Mono-1__AML1	U35
Classical-Mono__AML1	U35
CD8 TEM__AML1	U35
CD4 TCM__AML1	U35
ASDC__5381v2_AfInv16_P49M	U35
B Memory-2__AML1	U35
cDC2-2__4924_AfInv16_P49M	U35
B Memory-1__AML1	U35
Intermediate Mono-1__4440_AfInv16_P24M	U35
Classical-Mono__4440_AfInv16_P24M	U35
Intermediate Mono-1__1076_AfInv16_51M	U35
Intermediate Mono-2__1076_AfInv16_51M	U35
Intermediate Mono-3__1076_AfInv16_51M	U35
CD4 TCM__4440_AfInv16_P24M	U35
Intermediate Mono-1__hashtag3-SRR16208950	U35
Mono-2__1076_AfInv16_51M	U35
Non-Classical Mono-2__1076_AfInv16_51M	U35
Intermediate Mono-2__AML-21-CR	U35
Intermediate Mono-1__1782_Aft36_P71F	U35
cDC2-2__5381v2_AfInv16_P49M	U35
T CD4 Naive-2__P17__Relapse	U35
Intermediate Mono-2__1782_Aft36_P71F	U35
Intermediate Mono-3__1782_Aft36_P71F	U35
MK-Platelet__2853_Aft36_P71F	U35
Non-Classical Mono-2__TALL3862	U35
Intermediate Mono-1__AML055	U35
Intermediate Mono-3__AML055	U35
Intermediate Mono-1__AML-21-Dx	U35
Non-Classical Mono-2__AML028	U35
Non-Classical Mono-2__5381v2_AfInv16_P49M	U35
Intermediate Mono-1__hashtag3-SRR16208949	U35
Intermediate Mono-2__hashtag2-SRR16208957	U35
Intermediate Mono-1__hashtag2-SRR16208957	U35
Intermediate Mono-1__2660_Ast82_38M	U35
CD4 TCM__Pt-12_Rl	U35
MAIT__Pt-12_Rl	U35
MDP-1__P21__Relapse	U35
Mono-2__568_AfInv16_P24M	U35
NK-Mature__Pt-12_Rl	U35
Non-Classical Mono-2__Pt-12_Rl	U35
CD4 TCM__Pt-16_Dx	U35
cDC2-2__2270_Aft36_P71F	U35
Intermediate Mono-3__4924_AfInv16_P49M	U35
Intermediate Mono-2__4924_AfInv16_P49M	U35
Intermediate Mono-1__5381v2_AfInv16_P49M	U35
Plasma Cell__hashtag5-SRR16208966	U35
Intermediate Mono-1__4924_AfInv16_P49M	U35
immNeu-1__AML0693	U35
Classical-Mono__2270_Aft36_P71F	U35
Classical-Mono__5381v2_AfInv16_P49M	U35
Intermediate Mono-1__AML0693	U35
Intermediate Mono-3__hashtag6-SRR16208966	U35
Intermediate Mono-1__2270_Aft36_P71F	U35
Intermediate Mono-2__2270_Aft36_P71F	U35
Intermediate Mono-2__5381v2_AfInv16_P49M	U35
Intermediate Mono-1__AML0656	U35
ASDC__4924_AfInv16_P49M	U35
Intermediate Mono-1__hashtag5-SRR16208967	U35
LMPP-1__Pt-16_Dx	U35
Intermediate Mono-3__Pt-16_Dx	U35
T CD4 Naive-1__hashtag5-SRR16208966	U35
Intermediate Mono-1__Pt-16_Dx	U35
Non-Classical Mono-2__AML0693	U35
CD4 TCM__AML10	U35
Non-Classical Mono-2__AML-21-CR	U35
LMPP-1__4924_AfInv16_P49M	U35
Intermediate Mono-3__hashtag6-SRR16208967	U35
Intermediate Mono-3__AML033	U35
Intermediate Mono-1__AML033	U35
T CD8 Naive__Pt-89_Dx	U35
Intermediate Mono-1__hashtag2-SRR16208967	U35
Non-Classical Mono-2__AML0310	U35
Non-Classical Mono-2__Pt-89_Dx	U35
Intermediate Mono-3__hashtag2-SRR16208967	U35
Intermediate Mono-2__AML0310	U35
Intermediate Mono-1__AML0310	U35
Intermediate Mono-2__2698_EInv16_P47M	U35
Intermediate Mono-3__2698_EInv16_P47M	U35
T CD4 Naive-1__AML12	U35
Intermediate Mono-2__1060_EInv16_19M	U35
Intermediate Mono-1__2698_EInv16_P47M	U35
Intermediate Mono-1__AML1371	U35
Intermediate Mono-2__727_EInv16_35M	U35
cDC2-1__568_AfInv16_P24M	U35
Non-Classical Mono-2__4924_AfInv16_P49M	U35
CD4 TCM__Pt-89_Dx	U35
CD4 TCM__AML11	U35
CD8 TEM__AML11	U35
Intermediate Mono-1__AML11	U35
Intermediate Mono-2__AML11	U35
Intermediate Mono-3__Pt-89_Dx	U35
MAIT__AML11	U35
Non-Classical Mono-2__AML11	U35
Intermediate Mono-2__Pt-89_Dx	U35
T CD4 Naive-1__AML11	U35
Intermediate Mono-3__5381v2_AfInv16_P49M	U35
cDC2-2__568_AfInv16_P24M	U35
NK-Mature__2140_E_N1c	U35
Intermediate Mono-1__Pt-89_Dx	U35
Non-Classical Mono-2__AML-21-Dx	U35
Intermediate Mono-1__568_AfInv16_P24M	U35
pDC__4924_AfInv16_P49M	U35
cDC2-2__HTO3-SRR16208955	U35
Intermediate Mono-1__AML3948	U35
Intermediate Mono-2__AML3948	U35
immNeu-1__AML5	U35
Mono-1__AML5	U35
Mono-2__98-31_AfInv16_34F	U35
Non-Classical Mono-2__AML3948	U35
MDP-1__AML5	U35
cDC2-2__NA-SRR16208932	U35
CD8 TEM__PAUMTZ	U35
MAIT__AML5	U35
Classical-Mono__HTO6-SRR16208954	U35
Intermediate Mono-1__HTO6-SRR16208954	U35
Intermediate Mono-1__PAUMTZ	U35
Non-Classical Mono-2__98-31_AfInv16_34F	U35
Intermediate Mono-2__HTO6-SRR16208954	U35
Intermediate Mono-3__HTO6-SRR16208954	U35
Intermediate Mono-2__PAUMTZ	U35
cDC2-1__98-31_AfInv16_34F	U35
Classical-Mono__AML-20-Dx	U35
Non-Classical Mono-2__568_AfInv16_P24M	U35
Non-Classical Mono-2__HTO3-SRR16208955	U35
Intermediate Mono-3__98-31_AfInv16_34F	U35
MDP-1__AML6	U35
pre-DC-3__301_AfInv16_29M	U35
Non-Classical Mono-2__HTO3-SRR16208954	U35
Intermediate Mono-2__3114_EInv_45F	U35
Intermediate Mono-3__3114_EInv_45F	U35
Classical-Mono__PAUMTZ-EoT	U35
Classical-Mono__hashtag4-SRR16208950	U35
Intermediate Mono-1__PAUMTZ-EoT	U35
Intermediate Mono-2__PAUMTZ-EoT	U35
