	cluster
MDP-2__1076_AfInv16_51M	U4
MPP-1__1076_AfInv16_51M	U4
MPP-MEP__1076_AfInv16_51M	U4
Mono-1__1076_AfInv16_51M	U4
Mono-2__1076_AfInv16_51M	U4
MultiLin-GMP-1__1076_AfInv16_51M	U4
MultiLin-GMP-2__1076_AfInv16_51M	U4
Multilin-1__1076_AfInv16_51M	U4
Myeloid intermediate 1__1076_AfInv16_51M	U4
Myeloid intermediate 2__1076_AfInv16_51M	U4
Myeloid intermediate 3__1076_AfInv16_51M	U4
MultiLin-GMP-1__AML9	U4
Intermediate Mono-3__1076_AfInv16_51M	U4
cDC1__1076_AfInv16_51M	U4
B Memory-1__1076_AfInv16_51M	U4
Myeloid intermediate 3__HTO2-SRR16208954	U4
preNeu__MDS585	U4
preNeu__MDS1123	U4
LMPP-2__1036_EInv16_22M	U4
MDP-2__1036_EInv16_22M	U4
MPP-1__1036_EInv16_22M	U4
MultiLin-GMP-1__1036_EInv16_22M	U4
MultiLin-GMP-2__1036_EInv16_22M	U4
Myeloid intermediate 1__1036_EInv16_22M	U4
Myeloid intermediate 2__1036_EInv16_22M	U4
Myeloid intermediate 3__1036_EInv16_22M	U4
MDP-2__MDS1123	U4
cDC1__1036_EInv16_22M	U4
immNeu-2__1036_EInv16_22M	U4
preNeu__1036_EInv16_22M	U4
MDP-2__1060_EInv16_19M	U4
cDC1__1060_EInv16_19M	U4
pre-DC-3__AML026	U4
cDC2-1__1076_AfInv16_51M	U4
pre-DC-3__1076_AfInv16_51M	U4
preNeu__AML3948	U4
cDC2-2__PAUMTZ	U4
Intermediate Mono-2__PAUMTZ	U4
cDC2-1__AML3948	U4
cDC2-2__PAUMTZ-EoT	U4
cDC1__AML3948	U4
MultiLin-GMP-1__AML3948	U4
pre-DC-1__AML3730	U4
cDC1__AML3730	U4
Non-Classical Mono-2__AML3730	U4
MDP-2__AML3730	U4
LMPP-2__AML3730	U4
LMPP-1-cycling__AML3730	U4
CD4 TCM__AML3730	U4
preNeu__AML1540	U4
Myeloid intermediate 1__10DD-1086__Treatment	U4
cDC2-2__1076_AfInv16_51M	U4
MDP-2__AML5292	U4
immNeu-2__PT17__D30	U4
preNeu__1076_AfInv16_51M	U4
MDP-1__AML6	U4
Myeloid intermediate 1__P02__Relapse	U4
Myeloid intermediate 3__P02__Relapse	U4
MDP-2__hashtag3-SRR16208959	U4
Myeloid intermediate 2__TALL4954	U4
Multilin-2__TALL4954	U4
immNeu-1__P02__Relapse	U4
MDP-2__TALL4954	U4
B Memory-1__TALL4954	U4
pre-DC-2__P02__Relapse	U4
preNeu__P02__Relapse	U4
preNeu__AML5292	U4
Myeloid intermediate 3__AML5292	U4
Myeloid intermediate 2__AML5292	U4
Myeloid intermediate 1__AML5292	U4
Myeloid intermediate 3__10DD-1086__Treatment	U4
ASDC__5381v2_AfInv16_P49M	U4
MultiLin-GMP-2__P18__Relapse	U4
MDP-2__P13__Relapse	U4
Myeloid intermediate 2__P13__Relapse	U4
Myeloid intermediate 3__P13__Relapse	U4
cDC1__P13__Relapse	U4
Myeloid intermediate 3__754_EInv16_47M	U4
pre-DC-2__P13__Relapse	U4
cDC1__754_EInv16_47M	U4
cMOP__754_EInv16_47M	U4
preNeu__754_EInv16_47M	U4
Mono-1__P01__Diagnosis	U4
Non-Classical Mono-2__868442__Diagnosis	U4
pre-DC-2__2698_EInv16_P47M	U4
Myeloid intermediate 2__754_EInv16_47M	U4
cDC1__2698_EInv16_P47M	U4
MultiLin-GMP-1__2698_EInv16_P47M	U4
MDP-2__2698_EInv16_P47M	U4
MDP-1__2698_EInv16_P47M	U4
LMPP-2__2698_EInv16_P47M	U4
pre-DC-2__2660_Ast82_38M	U4
cDC2-2__2660_Ast82_38M	U4
cDC2-1__2660_Ast82_38M	U4
Mono-1__AML0024	U4
cDC1__2660_Ast82_38M	U4
Myeloid intermediate 2__2660_Ast82_38M	U4
Mono-1__P14__Relapse	U4
Multilin-1__2660_Ast82_38M	U4
Myeloid intermediate 2__2698_EInv16_P47M	U4
ASDC__4924_AfInv16_P49M	U4
MultiLin-GMP-2__754_EInv16_47M	U4
Intermediate Mono-3__P13__Relapse	U4
LMPP-2__550_EInv16_38M	U4
MDP-2__550_EInv16_38M	U4
immNeu-1__P12__Relapse	U4
MPP-MEP__550_EInv16_38M	U4
MultiLin-GMP-1__550_EInv16_38M	U4
MultiLin-GMP-2__550_EInv16_38M	U4
Multilin-2__550_EInv16_38M	U4
Myeloid intermediate 2__550_EInv16_38M	U4
cDC1__550_EInv16_38M	U4
preNeu__550_EInv16_38M	U4
ASDC__562_AfInv16_25F	U4
pre-DC-3__562_AfInv16_25F	U4
Mono-1__P13__Diagnosis	U4
MultiLin-GMP-2__P13__Diagnosis	U4
pre-DC-3__727_EInv16_35M	U4
Myeloid intermediate 1__P13__Diagnosis	U4
Myeloid intermediate 2__P13__Diagnosis	U4
Myeloid intermediate 3__P13__Diagnosis	U4
LMPP-1-cycling__754_EInv16_47M	U4
Osteoblast__P13__Diagnosis	U4
MDP-2__754_EInv16_47M	U4
MPP-MEP__754_EInv16_47M	U4
MultiLin-GMP-2__4924_AfInv16_P49M	U4
Mono-1__754_EInv16_47M	U4
Mono-2__754_EInv16_47M	U4
LMPP-2__4924_AfInv16_P49M	U4
MultiLin-GMP-1__754_EInv16_47M	U4
MultiLin-GMP-1__2660_Ast82_38M	U4
Myeloid intermediate 2__P14__Relapse	U4
preNeu__AML-17-D1	U4
MDP-2__2660_Ast82_38M	U4
MultiLin-GMP-2__AML-14	U4
MDP-2__P26__Diagnosis	U4
preNeu__AML-14_CCHMC	U4
Myeloid intermediate 2__AML-14_CCHMC	U4
MultiLin-GMP-1__AML-01	U4
MDP-2__AML-01	U4
MultiLin-GMP-3__AML-14	U4
Myeloid intermediate 3__P16__Diagnosis	U4
Mono-1__P16__Diagnosis	U4
preNeu__P15__Relapse	U4
pre-DC-3__P15__Relapse	U4
pre-DC-2__P15__Relapse	U4
pre-DC-1__P15__Relapse	U4
Myeloid intermediate 3__P14__Relapse	U4
B Memory-1__1906_Aft82_P36M	U4
cDC2-2__P15__Relapse	U4
preNeu__AML-14	U4
Erythroblast-2__P17__Relapse	U4
cMOP__10DD-1086__Treatment	U4
immNeu-1__10DD-1086__Treatment	U4
preNeu__10DD-1086__Treatment	U4
Intermediate Mono-3__AML0024	U4
Intermediate Mono-2__AML0024	U4
immNeu-2__P06__Relapse	U4
MultiLin-GMP-1__P17__Diagnosis	U4
MDP-1__1147_EInv16_44M	U4
cDC2-2__AML-21-CR	U4
MAIT__P08__Relapse	U4
cDC1__P17__Relapse	U4
LMPP-1-cycling__550_EInv16_38M	U4
MultiLin-GMP-1__P17__Relapse	U4
MultiLin-GMP-2__AML-17-D1	U4
pre-DC-3__AML-21-CR	U4
cDC2-1__P15__Relapse	U4
cMOP__P15__Relapse	U4
MEP-1__P15__Relapse	U4
Classical-Mono__P15__Relapse	U4
Intermediate Mono-1__P15__Relapse	U4
Intermediate Mono-2__P15__Relapse	U4
Intermediate Mono-3__P15__Relapse	U4
MDP-2__P15__Relapse	U4
CLP__2660_Ast82_38M	U4
LMPP-1-cycling__2660_Ast82_38M	U4
pre-DC-2__P14__Relapse	U4
Mono-1__P15__Relapse	U4
Mono-2__P15__Relapse	U4
MultiLin-GMP-1__P15__Relapse	U4
pre-DC-2__868442__Diagnosis	U4
Myeloid intermediate 1__P15__Relapse	U4
MultiLin-GMP-2__P15__Relapse	U4
Myeloid intermediate 2__P15__Relapse	U4
Myeloid intermediate 3__P15__Relapse	U4
MDP-1__2660_Ast82_38M	U4
cDC1__P15__Relapse	U4
LMPP-2__2660_Ast82_38M	U4
LMPP-2__AML9	U5
Intermediate Mono-3__AML9	U5
Intermediate Mono-2__AML9	U5
Intermediate Mono-1__AML9	U5
Classical-Mono__AML9	U5
MDP-1__AML9	U5
BMCP-1__AML10	U5
Non-Classical Mono-2__P26__Diagnosis	U5
cDC2-1__AML9	U5
BMCP-1__220882__Diagnosis	U5
Intermediate Mono-1__AML14	U5
pDC__508084__Diagnosis	U5
Intermediate Mono-1__hashtag5-SRR16208965	U7
Intermediate Mono-2__TALL4954	U7
Intermediate Mono-1__hashtag4-SRR16208965	U7
Intermediate Mono-2__hashtag2-SRR16208957	U7
Intermediate Mono-1__hashtag2-SRR16208967	U7
Intermediate Mono-1__hashtag3-SRR16208949	U7
Intermediate Mono-1__hashtag3-SRR16208950	U7
Intermediate Mono-1__hashtag3-SRR16208957	U7
Intermediate Mono-1__hashtag3-SRR16208965	U7
Intermediate Mono-1__hashtag3-SRR16208967	U7
Intermediate Mono-1__hashtag4-SRR16208966	U7
Intermediate Mono-1__hashtag2-SRR16208957	U7
Non-Classical Mono-2__hashtag2-SRR16208957	U7
Intermediate Mono-1__0018_Af_N1c	U7
Intermediate Mono-3__HTO3-SRR16208955	U7
Intermediate Mono-1__AML-21-CR	U7
Intermediate Mono-1__2853_Aft36_P71F	U7
Non-Classical Mono-2__HTO3-SRR16208955	U7
Intermediate Mono-2__2853_Aft36_P71F	U7
Non-Classical Mono-2__2853_Aft36_P71F	U7
Non-Classical Mono-2__AML1552	U7
Intermediate Mono-2__AML-21-CR	U7
Intermediate Mono-1__AML1896	U7
Intermediate Mono-1__hashtag5-SRR16208967	U7
Intermediate Mono-1__AML2451	U7
Intermediate Mono-2__AML2451	U7
Intermediate Mono-1__3410_AfST8_P64M	U7
Non-Classical Mono-2__171_Af_N1c	U7
Classical-Mono__AML0310	U7
Intermediate Mono-2__AML1896	U7
Non-Classical Mono-2__AML-21-CR	U7
Intermediate Mono-3__AML0048	U7
Non-Classical Mono-2__AML0693	U7
Intermediate Mono-1__AML0310	U7
Intermediate Mono-2__AML0310	U7
Intermediate Mono-3__AML0310	U7
Mono-2__AML0310	U7
Non-Classical Mono-2__AML0310	U7
cDC2-1__AML0310	U7
cDC2-2__AML0310	U7
Classical-Mono__AML0361	U7
Intermediate Mono-1__AML0361	U7
Intermediate Mono-2__AML0361	U7
Intermediate Mono-3__AML0361	U7
Non-Classical Mono-2__AML0361	U7
Non-Classical Mono-2__AML043	U7
Intermediate Mono-3__AML0612	U7
Intermediate Mono-1__AML0656	U7
Non-Classical Mono-2__AML3133	U7
Intermediate Mono-1__AML3762	U7
Intermediate Mono-1__AML3133	U7
cDC2-2__AML3762	U7
Intermediate Mono-2__HTO3-SRR16208955	U7
Intermediate Mono-1__HTO3-SRR16208955	U7
Non-Classical Mono-2__HTO3-SRR16208954	U7
Intermediate Mono-3__HTO3-SRR16208954	U7
Intermediate Mono-2__HTO3-SRR16208954	U7
Intermediate Mono-1__HTO3-SRR16208954	U7
Classical-Mono__HTO3-SRR16208954	U7
Non-Classical Mono-2__HTO2-SRR16208956	U7
Intermediate Mono-2__HTO2-SRR16208956	U7
Intermediate Mono-1__HTO2-SRR16208956	U7
Intermediate Mono-3__AML3762	U7
Non-Classical Mono-2__AML0114	U7
Intermediate Mono-1__171_Af_N1c	U7
Intermediate Mono-1__AML4340	U7
Intermediate Mono-1__AML4897	U7
Intermediate Mono-2__AML4897	U7
Non-Classical Mono-2__AML4897	U7
Non-Classical Mono-2__1102_E_N1c	U7
CD8 TEM__10DD-1061__Relapse	U9
MAIT__10DD-1062__Diagnosis	U9
CD8 TEM__10DD-1062__Diagnosis	U9
CD4 TCM__10DD-1062__Diagnosis	U9
B Memory-2__10DD-1062__Diagnosis	U9
MAIT__10DD-1058__Diagnosis	U9
MAIT__10DD-1061__Relapse	U9
B Memory-2__10DD-1058__Treatment	U9
CD8 TEM__10DD-1058__Treatment	U9
MAIT__10DD-1058__Treatment	U9
NK-Mature__10DD-1058__Treatment	U9
CD4 TCM__10DD-1061__Diagnosis	U9
CD8 TEM__10DD-1061__Diagnosis	U9
B Memory-1__10DD-1062__Diagnosis	U9
B Memory-2__10DD-1061__Relapse	U9
B Memory-2__PT07__D14	U9
B Memory-1__PT07__Diagnosis	U9
Pro-B-3__10DD-1062__Diagnosis	U9
CD4 TCM__10DD-1061__Relapse	U9
CD4 TCM__10DD-1058__Treatment	U9
T CD4 Naive-2__10DD-1061__Diagnosis	U9
CD8 TEM__10DD-1065__Diagnosis	U9
CD4 TCM__PT06__Diagnosis	U9
NK-Mature__10DD-1079__Diagnosis	U9
CD8 TEM__10DD-1079__Diagnosis	U9
preNeu__10DD-1070__Treatment	U9
cMOP__10DD-1070__Treatment	U9
NK-Mature__10DD-1070__Treatment	U9
Myeloid intermediate 1__10DD-1070__Treatment	U9
MAIT__10DD-1070__Treatment	U9
CD8 TEM__10DD-1070__Treatment	U9
CD4 TCM__10DD-1070__Treatment	U9
B Memory-2__10DD-1070__Treatment	U9
NK-Mature__10DD-1070__Diagnosis	U9
MAIT__10DD-1070__Diagnosis	U9
CD8 TEM__10DD-1070__Diagnosis	U9
CD4 TCM__10DD-1070__Diagnosis	U9
T CD4 Naive-2__10DD-1065__Treatment	U9
MAIT__10DD-1065__Treatment	U9
CD8 TEM__10DD-1065__Treatment	U9
CD4 TCM__10DD-1065__Treatment	U9
B Memory-2__10DD-1065__Treatment	U9
T CD4 Naive-2__10DD-1065__Diagnosis	U9
CD8 TEM__PT01__D30	U9
MAIT__PT01__D30	U9
MAIT__10DD-1065__Diagnosis	U9
CD8 TEM__10DD-1058__Diagnosis	U9
CD4 TCM__10DD-1065__Diagnosis	U9
B Memory-2__10DD-1065__Diagnosis	U9
CD8 TEM__10DD-1062__Treatment	U9
B Memory-1__10DD-1062__Treatment	U9
CD4 TCM__10DD-1058__Diagnosis	U9
CD8 TEM__10DD-1010__Relapse	U9
MAIT__10DD-1051__Treatment	U9
CD8 TEM__hashtag3-SRR16208959	U9
CD4 TCM__10DD-1009__Relapse	U9
B Memory-2__10DD-1009__Relapse	U9
Pro-B-3__10DD-1009__Diagnosis	U9
Pro-B-2__10DD-1009__Diagnosis	U9
MAIT__10DD-1009__Diagnosis	U9
CD8 TEM__10DD-1009__Diagnosis	U9
CD4 TCM__10DD-1009__Diagnosis	U9
B Memory-2__10DD-1009__Diagnosis	U9
B Memory-1__10DD-1009__Diagnosis	U9
Osteoblast__10DD-1003__Relapse	U9
MAIT__10DD-1003__Relapse	U9
CD8 TEM__10DD-1003__Relapse	U9
CD4 TCM__10DD-1003__Relapse	U9
B Memory-2__10DD-1003__Relapse	U9
MAIT__10DD-1003__Diagnosis	U9
CD8 TEM__hashtag4-SRR16208958	U9
CD8 TEM__10DD-1003__Diagnosis	U9
CD4 TCM__10DD-1003__Diagnosis	U9
MAIT__10DD-1002__Treatment	U9
CD8 TEM__10DD-1002__Treatment	U9
CD4 TCM__10DD-1002__Treatment	U9
MAIT__10DD-1002__Diagnosis	U9
CD8 TEM__10DD-1002__Diagnosis	U9
CD4 TCM__10DD-1002__Diagnosis	U9
MPP-MEP__1036_EInv16_22M	U9
B Memory-1__1036_EInv16_22M	U9
CD8 TEM__10DD-1009__Relapse	U9
B Memory-2__10DD-1058__Diagnosis	U9
MAIT__10DD-1009__Relapse	U9
Pro-B-3__10DD-1009__Relapse	U9
CD8 TEM__10DD-1051__Treatment	U9
CD4 TCM__10DD-1051__Treatment	U9
B Memory-2__10DD-1051__Treatment	U9
B Memory-1__10DD-1051__Treatment	U9
T CD4 Naive-2__10DD-1051__Diagnosis	U9
MAIT__10DD-1051__Diagnosis	U9
CD8 TEM__10DD-1051__Diagnosis	U9
CD4 TCM__10DD-1051__Diagnosis	U9
B Memory-2__10DD-1051__Diagnosis	U9
Pro-B-3__TALL3783	U9
MAIT__10DD-1014__Treatment	U9
Pro-B-3__TALL3862	U9
CD8 TEM__10DD-1014__Treatment	U9
B Memory-2__10DD-1014__Treatment	U9
MAIT__10DD-1014__Diagnosis	U9
CD8 TEM__10DD-1014__Diagnosis	U9
CD4 TCM__10DD-1014__Diagnosis	U9
B Memory-2__10DD-1014__Diagnosis	U9
NK-Mature__10DD-1010__Relapse	U9
MAIT__10DD-1010__Relapse	U9
HSC-2__10DD-1010__Relapse	U9
B Memory-2__10DD-1079__Relapse	U9
CD4 TCM__10DD-1010__Relapse	U9
NK-Mature__10DD-1010__Diagnosis	U9
MAIT__10DD-1010__Diagnosis	U9
CD8 TEM__10DD-1010__Diagnosis	U9
CD4 TCM__10DD-1010__Diagnosis	U9
Pro-B-2__10DD-1009__Relapse	U9
CD4 TCM__10DD-1079__Relapse	U9
pre-B__184874__Diagnosis	U9
MAIT__10DD-1079__Relapse	U9
NK-Mature__AML10	U9
MAIT__AML10	U9
CD8 TEM__AML10	U9
CD4 TCM__AML10	U9
Pro-B-3__AML-17-D2	U9
Pro-B-3__AML-17-D1	U9
MAIT__AML-16	U9
CD8 TEM__AML-16	U9
B Memory-1__AML-16	U9
MAIT__AML-14	U9
B Memory-1__AML-14	U9
CD8 TEM__AML-04	U9
B Memory-1__AML-04	U9
CD8 TEM__AML-02	U9
MAIT__922185__Diagnosis	U9
CD8 TEM__922185__Diagnosis	U9
CD4 TCM__922185__Diagnosis	U9
B Memory-1__922185__Diagnosis	U9
MAIT__916462__Diagnosis	U9
CD8 TEM__916462__Diagnosis	U9
CD8 TEM__875663__Diagnosis	U9
MAIT__869922__Diagnosis	U9
CD8 TEM__869922__Diagnosis	U9
CD8 TEM__869586__Relapse	U9
CD4 TCM__869586__Relapse	U9
T CD4 Activated__AML10	U9
MAIT__869586__Diagnosis	U9
T CD4 Naive-1__AML10	U9
CD8 TEM__AML11	U9
T CD4 Activated__AML9	U9
NK-Mature__AML9	U9
MAIT__AML9	U9
HSC-2__AML9	U9
CD8 TEM__AML9	U9
CD4 TCM__AML9	U9
B Memory-2__AML9	U9
B Memory-1__AML9	U9
MAIT__AML6	U9
CD8 TEM__AML6	U9
CD8 TEM__AML5	U9
T CD4 Naive-1__AML4	U9
NK-Mature__AML4	U9
Multilin-1__AML4	U9
MAIT__AML4	U9
CD8 TEM__AML4	U9
CD4 TCM__AML4	U9
B Memory-1__AML4	U9
CD8 TEM__AML3	U9
HSC-2__AML2	U9
B Memory-2__AML2	U9
B Memory-1__AML2	U9
CD8 TEM__AML12	U9
T CD4 Activated__AML11	U9
MAIT__AML11	U9
CD4 TCM__AML11	U9
CD8 TEM__869586__Diagnosis	U9
CD4 TCM__869586__Diagnosis	U9
B Memory-2__869586__Diagnosis	U9
CD8 TEM__220882__Diagnosis	U9
CD4 TCM__220882__Diagnosis	U9
B Memory-1__220882__Diagnosis	U9
MAIT__184874__Diagnosis	U9
CD8 TEM__184874__Diagnosis	U9
CD4 TCM__184874__Diagnosis	U9
B Memory-1__184874__Diagnosis	U9
T CD4 Activated__10DD-1086__Treatment	U9
CD8 TEM__10DD-1086__Treatment	U9
MAIT__10DD-1086__Diagnosis	U9
CD8 TEM__10DD-1086__Diagnosis	U9
CD4 TCM__10DD-1086__Diagnosis	U9
MAIT__10DD-1085__Relapse	U9
CD8 TEM__10DD-1085__Relapse	U9
CD4 TCM__10DD-1085__Relapse	U9
MAIT__10DD-1085__Diagnosis	U9
CD8 TEM__10DD-1085__Diagnosis	U9
CD4 TCM__10DD-1085__Diagnosis	U9
B Memory-2__10DD-1085__Diagnosis	U9
B Memory-1__10DD-1085__Diagnosis	U9
CD8 TEM__10DD-1082__Treatment	U9
CD4 TCM__10DD-1082__Treatment	U9
B Memory-2__10DD-1082__Treatment	U9
NK-Mature__10DD-1079__Treatment	U9
CD8 TEM__10DD-1079__Treatment	U9
MAIT__220882__Diagnosis	U9
CD4 TCM__220882__Relapse	U9
CD8 TEM__220882__Relapse	U9
MAIT__220882__Relapse	U9
B Memory-1__869586__Diagnosis	U9
MAIT__827494__Diagnosis	U9
CD8 TEM__827494__Diagnosis	U9
CD4 TCM__827494__Diagnosis	U9
B Memory-1__827494__Diagnosis	U9
MAIT__568_AfInv16_P24M	U9
MAIT__508084__Relapse	U9
CD8 TEM__508084__Relapse	U9
CD4 TCM__508084__Relapse	U9
B Memory-2__508084__Relapse	U9
B Memory-1__508084__Relapse	U9
MAIT__452198__Relapse	U9
CD8 TEM__10DD-1079__Relapse	U9
CD8 TEM__452198__Relapse	U9
B Memory-1__452198__Relapse	U9
CD8 TEM__452198__Diagnosis	U9
B Memory-1__452198__Diagnosis	U9
MAIT__430998__Diagnosis	U9
CD8 TEM__430998__Diagnosis	U9
CD4 TCM__430998__Diagnosis	U9
B Memory-1__430998__Diagnosis	U9
CD8 TEM__332131__Diagnosis	U9
MAIT__220882__Treatment	U9
CD8 TEM__220882__Treatment	U9
CD4 TCM__220882__Treatment	U9
B Memory-2__220882__Treatment	U9
CD4 TCM__452198__Relapse	U9
CD8 TEM__AML1	U9
