	cluster
MultiLin-GMP-3__508084__Relapse	U1
MultiLin-GMP-2__508084__Relapse	U1
MultiLin-GMP-1__508084__Relapse	U1
Mono-2__508084__Relapse	U1
Mono-1__508084__Relapse	U1
MPP-MEP__508084__Relapse	U1
MDP-1__P03__Relapse	U1
MDP-2__P03__Relapse	U1
MDP-3__P03__Relapse	U1
MDP-4__P03__Relapse	U1
MDP-6__P03__Relapse	U1
MDP-3__508084__Relapse	U1
MDP-2__508084__Relapse	U1
MDP-1__508084__Relapse	U1
MAIT__508084__Relapse	U1
LMPP-2__508084__Relapse	U1
LMPP-1-cycling__508084__Relapse	U1
ERP-1__827494__Diagnosis	U1
MEP-2__P03__Relapse	U1
MPP-MEP__430998__Diagnosis	U1
MPP-1__430998__Diagnosis	U1
CD4 TCM__869586__Diagnosis	U1
Multilin-2__916462__Diagnosis	U1
NK-Mature__P08__Diagnosis	U1
cDC2-1__P26__Relapse	U1
NK-Mature__916462__Diagnosis	U1
T CD4 Naive-1__P08__Diagnosis	U1
cDC2-2__P26__Relapse	U1
Plasma Cell__916462__Diagnosis	U1
cDC1__P08__Diagnosis	U1
T CD8 Naive__916462__Diagnosis	U1
pre-DC-1__P08__Diagnosis	U1
pre-DC-2__P08__Diagnosis	U1
cDC1__916462__Diagnosis	U1
B Memory-1__922185__Diagnosis	U1
CD4 TCM__922185__Diagnosis	U1
CD8 TEM__922185__Diagnosis	U1
CD8 TEM__P08__Relapse	U1
pre-DC-1__P26__Relapse	U1
MAIT__922185__Diagnosis	U1
NK-Mature__922185__Diagnosis	U1
MAIT__P08__Relapse	U1
pre-DC-2__P26__Relapse	U1
NK-Mature__P08__Relapse	U1
pre-DC-3__P26__Relapse	U1
CD8 TEM__P09__Diagnosis	U1
Mono-1__P09__Diagnosis	U1
cDC1__P26__Relapse	U1
NK-Mature__P09__Diagnosis	U1
Multilin-2__P08__Diagnosis	U1
MPP-MEP__916462__Diagnosis	U1
Mono-2__875663__Diagnosis	U1
Myeloid intermediate 2__875663__Diagnosis	U1
Myeloid intermediate 3__875663__Diagnosis	U1
NK-Mature__875663__Diagnosis	U1
Non-Classical Mono-2__875663__Diagnosis	U1
cDC1__875663__Diagnosis	U1
LMPP-2__P08__Diagnosis	U1
MAIT__P08__Diagnosis	U1
MDP-2__P08__Diagnosis	U1
cDC2-1__875663__Diagnosis	U1
cMOP__875663__Diagnosis	U1
pre-DC-2__875663__Diagnosis	U1
B Memory-1__916462__Diagnosis	U1
B Memory-2__916462__Diagnosis	U1
CD4 TCM__916462__Diagnosis	U1
CD8 TEM__916462__Diagnosis	U1
Myeloid intermediate 1__P26__Relapse	U1
Myeloid intermediate 2__P26__Relapse	U1
MPP-MEP__P08__Diagnosis	U1
LMPP-1__916462__Diagnosis	U1
LMPP-1-cycling__916462__Diagnosis	U1
MAIT__916462__Diagnosis	U1
MEP-2__916462__Diagnosis	U1
MultiLin-GMP-3__P08__Diagnosis	U1
NK-Mature__P26__Relapse	U1
Multilin-1__P08__Diagnosis	U1
Mono-1__875663__Diagnosis	U1
cDC1__P09__Diagnosis	U1
CD8 TEM__P09__Relapse	U1
pre-DC-2__P10__Relapse	U1
BMCP-1__P11__Diagnosis	U1
CD4 TCM__P11__Diagnosis	U1
CD8 TEM__P11__Diagnosis	U1
Intermediate Mono-3__P11__Diagnosis	U1
LMPP-1__P11__Diagnosis	U1
LMPP-1-cycling__P11__Diagnosis	U1
MAIT__P11__Diagnosis	U1
MEP-1__P11__Diagnosis	U1
MEP-Eryth-1__P11__Diagnosis	U1
MEP-Eryth-2__P11__Diagnosis	U1
MPP-MEP__P11__Diagnosis	U1
MultiLin-GMP-3__P11__Diagnosis	U1
Multilin-1__P11__Diagnosis	U1
Non-Classical Mono-1__P11__Diagnosis	U1
T CD4 Naive-1__P11__Diagnosis	U1
immNeu-2__P11__Diagnosis	U1
CD4 TCM__P11__Relapse	U1
CD8 TEM__P11__Relapse	U1
Mono-1__P11__Relapse	U1
Mono-2__P11__Relapse	U1
Myeloid intermediate 1__P11__Relapse	U1
Myeloid intermediate 2__P11__Relapse	U1
Myeloid intermediate 3__P11__Relapse	U1
NK-Mature__P11__Relapse	U1
pDC__P10__Relapse	U1
CD4 TCM__P09__Relapse	U1
cDC1__P10__Relapse	U1
preNeu__P10__Diagnosis	U1
MultiLin-GMP-1__P09__Relapse	U1
NK-Mature__P09__Relapse	U1
pDC__P09__Relapse	U1
Classical-Mono__P10__Diagnosis	U1
LMPP-1-cycling__P10__Diagnosis	U1
LMPP-2__P10__Diagnosis	U1
MDP-1__P10__Diagnosis	U1
MDP-2__P10__Diagnosis	U1
MDP-3__P10__Diagnosis	U1
MEP-1__P10__Diagnosis	U1
MEP-2__P10__Diagnosis	U1
MKP-early__P10__Diagnosis	U1
MPP-MEP__P10__Diagnosis	U1
Mono-1__P10__Diagnosis	U1
MultiLin-GMP-1__P10__Diagnosis	U1
MultiLin-GMP-2__P10__Diagnosis	U1
MultiLin-GMP-3__P10__Diagnosis	U1
Multilin-1__P10__Diagnosis	U1
Multilin-2__P10__Diagnosis	U1
Myeloid intermediate 2__P10__Diagnosis	U1
Myeloid intermediate 3__P10__Diagnosis	U1
cDC1__P10__Diagnosis	U1
cDC2-1__P10__Diagnosis	U1
cMOP__P10__Diagnosis	U1
pDC__P10__Diagnosis	U1
MultiLin-GMP-1__P10__Relapse	U1
immNeu-1__P11__Relapse	U1
Intermediate Mono-3__875663__Diagnosis	U1
Intermediate Mono-1__875663__Diagnosis	U1
MPP-MEP__P07__Diagnosis	U1
Intermediate Mono-2__P26__Relapse	U1
Intermediate Mono-3__P26__Relapse	U1
pre-DC-2__869586__Diagnosis	U1
LMPP-1__P26__Relapse	U1
NK-Mature__P07__Diagnosis	U1
T CD4 Naive-1__P07__Diagnosis	U1
T CD8 Naive__P07__Diagnosis	U1
MDP-2__869586__Relapse	U1
LMPP-1-cycling__P26__Relapse	U1
MAIT__P26__Relapse	U1
pre-DC-1__P07__Diagnosis	U1
MDP-2__P26__Relapse	U1
MEP-2__P26__Relapse	U1
CD4 TCM__P07__Relapse	U1
CD8 TEM__P07__Relapse	U1
Classical-Mono__P07__Relapse	U1
MultiLin-GMP-1__869586__Relapse	U1
MultiLin-GMP-3__869586__Relapse	U1
MPP-1__P26__Relapse	U1
Intermediate Mono-3__P07__Relapse	U1
LMPP-1__P07__Relapse	U1
LMPP-1-cycling__P07__Relapse	U1
MAIT__P07__Relapse	U1
MDP-2__P07__Relapse	U1
Osteoblast__869586__Diagnosis	U1
NK-Mature__869586__Relapse	U1
MAIT__P07__Diagnosis	U1
Intermediate Mono-2__P07__Diagnosis	U1
MAIT__430998__Diagnosis	U1
LMPP-2__430998__Diagnosis	U1
LMPP-1-cycling__430998__Diagnosis	U1
Intermediate Mono-3__430998__Diagnosis	U1
Intermediate Mono-2__430998__Diagnosis	U1
Intermediate Mono-1__430998__Diagnosis	U1
CD8 TEM__869586__Diagnosis	U1
CD8 TEM__P26__Relapse	U1
MAIT__869586__Diagnosis	U1
Classical-Mono__430998__Diagnosis	U1
CD8 TEM__430998__Diagnosis	U1
CD4 TCM__430998__Diagnosis	U1
B Memory-2__430998__Diagnosis	U1
B Memory-1__430998__Diagnosis	U1
T CD8 Naive__P06__Relapse	U1
immNeu-2__P06__Relapse	U1
CD4 TCM__P07__Diagnosis	U1
MEP-1__869586__Diagnosis	U1
Classical-Mono__P07__Diagnosis	U1
MEP-Eryth-1__869586__Diagnosis	U1
Mono-2__869586__Diagnosis	U1
MultiLin-GMP-3__869586__Diagnosis	U1
Multilin-1__869586__Diagnosis	U1
NK-Mature__869586__Diagnosis	U1
Non-Classical Mono-2__869586__Diagnosis	U1
Intermediate Mono-3__P07__Diagnosis	U1
Intermediate Mono-2__875663__Diagnosis	U1
MPP-MEP__P26__Relapse	U1
Mono-1__P26__Relapse	U1
Multilin-1__869922__Diagnosis	U1
ERP-2__332131__Diagnosis	U1
ERP-1__332131__Diagnosis	U1
Myeloid intermediate 2__869922__Diagnosis	U1
CD8 TEM__332131__Diagnosis	U1
CD4 TCM__332131__Diagnosis	U1
B Memory-2__332131__Diagnosis	U1
Mono-2__P26__Relapse	U1
NK-Mature__869922__Diagnosis	U1
NK-Mature__P07__Relapse	U1
Non-Classical Mono-1__P07__Relapse	U1
T CD4 Naive-1__869922__Diagnosis	U1
T CD4 Naive-1__P07__Relapse	U1
cDC1__869922__Diagnosis	U1
T CD8 Naive__P07__Relapse	U1
cDC2-1__P07__Relapse	U1
cDC2-2__P07__Relapse	U1
MultiLin-GMP-2__P26__Relapse	U1
pre-DC-2__869922__Diagnosis	U1
immNeu-2__P07__Relapse	U1
B Memory-2__875663__Diagnosis	U1
CD8 TEM__875663__Diagnosis	U1
Classical-Mono__875663__Diagnosis	U1
CD4 TCM__P08__Diagnosis	U1
CD8 TEM__P08__Diagnosis	U1
MultiLin-GMP-3__869922__Diagnosis	U1
MEP-2__P07__Relapse	U1
MultiLin-GMP-2__869922__Diagnosis	U1
MDP-2__869922__Diagnosis	U1
preNeu__332131__Diagnosis	U1
pre-DC-3__332131__Diagnosis	U1
pre-DC-2__332131__Diagnosis	U1
B Memory-2__869922__Diagnosis	U1
cDC2-2__332131__Diagnosis	U1
CD4 TCM__869922__Diagnosis	U1
cDC1__332131__Diagnosis	U1
CD8 TEM__869922__Diagnosis	U1
NK-Mature__332131__Diagnosis	U1
Myeloid intermediate 3__332131__Diagnosis	U1
Myeloid intermediate 2__332131__Diagnosis	U1
MPP-MEP__P07__Relapse	U1
Multilin-1__332131__Diagnosis	U1
MultiLin-GMP-3__332131__Diagnosis	U1
MultiLin-GMP-2__332131__Diagnosis	U1
Mono-2__332131__Diagnosis	U1
Mono-1__332131__Diagnosis	U1
Intermediate Mono-3__869922__Diagnosis	U1
MEP-Eryth-2__332131__Diagnosis	U1
Mono-2__P07__Relapse	U1
MultiLin-GMP-1__P07__Relapse	U1
MDP-2__332131__Diagnosis	U1
MAIT__332131__Diagnosis	U1
MAIT__869922__Diagnosis	U1
MDP-1__869922__Diagnosis	U1
MEP-1__869922__Diagnosis	U1
pre-DC-3__10DD-1070__Diagnosis	U1
MultiLin-GMP-2__10DD-1086__Treatment	U1
pre-DC-1__10DD-1070__Diagnosis	U1
HSC-2__10DD-1010__Relapse	U1
ERP-5__10DD-1010__Relapse	U1
Classical-Mono__10DD-1010__Relapse	U1
CD8 TEM__10DD-1010__Relapse	U1
CD4 TCM__10DD-1010__Relapse	U1
B Memory-2__10DD-1010__Relapse	U1
cDC2-1__10DD-1010__Diagnosis	U1
cDC1__10DD-1010__Diagnosis	U1
T CD8 Naive__10DD-1010__Diagnosis	U1
Osteoblast__10DD-1010__Diagnosis	U1
CD4 TCM__P21__Diagnosis	U1
Non-Classical Mono-1__10DD-1010__Diagnosis	U1
Multilin-2__10DD-1010__Diagnosis	U1
Multilin-1__10DD-1010__Diagnosis	U1
NK-Mature__P21__Diagnosis	U1
cDC2-2__P21__Diagnosis	U1
Mono-2__10DD-1010__Diagnosis	U1
Mono-1__10DD-1010__Diagnosis	U1
CD8 TEM__P21__Relapse	U1
MDP-2__P21__Relapse	U1
MDP-1__10DD-1010__Diagnosis	U1
MAIT__10DD-1010__Diagnosis	U1
MultiLin-GMP-1__AML14	U1
LMPP-2__10DD-1010__Diagnosis	U1
Intermediate Mono-2__10DD-1010__Relapse	U1
Mono-2__AML-21-Dx	U1
T CD8 Naive__10DD-1010__Relapse	U1
T CD4 Naive-1__10DD-1010__Relapse	U1
LMPP-1-cycling__P20__Relapse	U1
LMPP-2__P20__Relapse	U1
Osteoblast__10DD-1010__Relapse	U1
pre-B__AML-21-CR	U1
NK-Mature__10DD-1010__Relapse	U1
MultiLin-GMP-1__P20__Relapse	U1
MultiLin-GMP-2__P20__Relapse	U1
pre-DC-2__10DD-1070__Diagnosis	U1
Intermediate Mono-3__10DD-1010__Relapse	U1
Multilin-1__10DD-1010__Relapse	U1
Intermediate Mono-3__AML-21-Dx	U1
Mono-2__10DD-1010__Relapse	U1
Mono-1__10DD-1010__Relapse	U1
NK-Mature__P20__Relapse	U1
MPP-1__10DD-1010__Relapse	U1
MKP-early__10DD-1010__Relapse	U1
MEP-Eryth-1__10DD-1010__Relapse	U1
MEP-2__10DD-1010__Relapse	U1
MEP-1__10DD-1010__Relapse	U1
MAIT__10DD-1010__Relapse	U1
Myeloid intermediate 2__P20__Relapse	U1
pDC__10DD-1010__Relapse	U1
MultiLin-GMP-1__P21__Relapse	U1
Myeloid intermediate 3__P21__Relapse	U1
preNeu__10DD-1009__Diagnosis	U1
cDC2-1__10DD-1009__Diagnosis	U1
cDC1__10DD-1009__Diagnosis	U1
T CD8 Naive__10DD-1009__Diagnosis	U1
Pro-B-cycling-1__10DD-1009__Diagnosis	U1
Pro-B-Early-cycling__10DD-1009__Diagnosis	U1
Pro-B-Early__10DD-1009__Diagnosis	U1
Pro-B-3__10DD-1009__Diagnosis	U1
Pro-B-2__10DD-1009__Diagnosis	U1
Intermediate Mono-2__P22__Diagnosis	U1
B Memory-2__10DD-1009__Relapse	U1
Non-Classical Mono-2__10DD-1009__Diagnosis	U1
Myeloid intermediate 3__10DD-1009__Diagnosis	U1
Myeloid intermediate 2__10DD-1009__Diagnosis	U1
MPP-MEP__P22__Diagnosis	U1
Multilin-1__10DD-1009__Diagnosis	U1
MultiLin-GMP-3__10DD-1009__Diagnosis	U1
MultiLin-GMP-2__10DD-1009__Diagnosis	U1
MultiLin-GMP-1__10DD-1009__Diagnosis	U1
Mono-2__10DD-1009__Diagnosis	U1
Mono-1__10DD-1009__Diagnosis	U1
MultiLin-GMP-1__P22__Diagnosis	U1
NK-Mature__10DD-1009__Diagnosis	U1
LMPP-1__10DD-1010__Diagnosis	U1
BMCP-1__10DD-1009__Relapse	U1
CLP__10DD-1009__Relapse	U1
NK-Mature__P21__Relapse	U1
Classical-Mono__10DD-1010__Diagnosis	U1
CD8 TEM__10DD-1010__Diagnosis	U1
CD4 TCM__10DD-1010__Diagnosis	U1
preNeu__10DD-1009__Relapse	U1
Pro-B-Early-cycling__10DD-1009__Relapse	U1
Pro-B-Early__10DD-1009__Relapse	U1
Pro-B-2__10DD-1009__Relapse	U1
NK-Mature__10DD-1009__Relapse	U1
Myeloid intermediate 3__10DD-1009__Relapse	U1
CD8 TEM__10DD-1009__Relapse	U1
Myeloid intermediate 2__10DD-1009__Relapse	U1
cDC1__P21__Relapse	U1
pre-DC-2__P21__Relapse	U1
MultiLin-GMP-1__10DD-1009__Relapse	U1
Mono-1__10DD-1009__Relapse	U1
B Memory-2__P22__Diagnosis	U1
BMCP-1__P22__Diagnosis	U1
CD8 TEM__P22__Diagnosis	U1
MDP-2__10DD-1009__Relapse	U1
MAIT__10DD-1009__Relapse	U1
CLP__P22__Diagnosis	U1
Myeloid intermediate 1__10DD-1009__Relapse	U1
MEP-2__10DD-1009__Diagnosis	U1
CD4 TCM__10DD-1014__Diagnosis	U1
Intermediate Mono-3__10DD-1014__Diagnosis	U1
Non-Classical Mono-2__AML-20-CR	U1
cDC2-2__AML-20-CR	U1
CD4 TCM__AML-20-Dx	U1
B Memory-1__P19__Relapse	U1
CD4 TCM__P19__Relapse	U1
Classical-Mono__10DD-1058__Diagnosis	U1
CD8 TEM__10DD-1058__Diagnosis	U1
CD4 TCM__10DD-1058__Diagnosis	U1
BMCP-1__10DD-1058__Diagnosis	U1
B Memory-2__10DD-1058__Diagnosis	U1
NK-Mature__AML-20-CR	U1
preNeu__10DD-1051__Treatment	U1
Non-Classical Mono-2__10DD-1051__Treatment	U1
NK-Mature__10DD-1051__Treatment	U1
LMPP-1__P19__Relapse	U1
LMPP-1-cycling__P19__Relapse	U1
MAIT__P19__Relapse	U1
MDP-1__P19__Relapse	U1
MDP-2__P19__Relapse	U1
MPP-MEP__10DD-1051__Treatment	U1
MultiLin-GMP-1__P19__Relapse	U1
MKP-early__10DD-1051__Treatment	U1
CD8 TEM__P19__Relapse	U1
Multilin-2__P19__Relapse	U1
MultiLin-GMP-2__AML-20-CR	U1
cDC1__P19__Diagnosis	U1
Intermediate Mono-2__AML-20-CR	U1
Mono-2__P19__Diagnosis	U1
cMOP__10DD-1058__Diagnosis	U1
T CD8 Naive__10DD-1058__Diagnosis	U1
MultiLin-GMP-1__P19__Diagnosis	U1
MEP-1__AML-20-CR	U1
Non-Classical Mono-2__10DD-1058__Diagnosis	U1
NK-Mature__10DD-1058__Diagnosis	U1
Myeloid intermediate 3__10DD-1058__Diagnosis	U1
Myeloid intermediate 1__P19__Diagnosis	U1
Intermediate Mono-1__10DD-1058__Diagnosis	U1
Multilin-2__10DD-1058__Diagnosis	U1
MEP-2__AML-20-CR	U1
Myeloid intermediate 3__P19__Diagnosis	U1
NK-Mature__P19__Diagnosis	U1
MKP-early__AML-20-CR	U1
MPP-1__AML-20-CR	U1
T CD8 Naive__P19__Diagnosis	U1
MDP-2__10DD-1058__Diagnosis	U1
MAIT__10DD-1058__Diagnosis	U1
LMPP-1__10DD-1058__Diagnosis	U1
Intermediate Mono-3__10DD-1058__Diagnosis	U1
Multilin-1__10DD-1058__Diagnosis	U1
CD8 TEM__10DD-1014__Diagnosis	U1
MAIT__10DD-1051__Treatment	U1
NK-Mature__P19__Relapse	U1
Myeloid intermediate 3__P20__Diagnosis	U1
NK-Mature__P20__Diagnosis	U1
NK-Mature__10DD-1014__Treatment	U1
B Memory-1__AML-21-CR	U1
MEP-1__10DD-1014__Treatment	U1
cDC1__P20__Diagnosis	U1
pre-DC-2__P20__Diagnosis	U1
pre-DC-3__P20__Diagnosis	U1
preNeu__P20__Diagnosis	U1
CD8 TEM__10DD-1014__Treatment	U1
B Memory-1__10DD-1051__Diagnosis	U1
CD4 TCM__10DD-1014__Treatment	U1
T CD8 Naive__10DD-1014__Diagnosis	U1
CD8 TEM__P20__Relapse	U1
NK-Mature__10DD-1014__Diagnosis	U1
MPP-MEP__10DD-1014__Diagnosis	U1
ERP-1__P20__Relapse	U1
MEP-2__10DD-1014__Diagnosis	U1
MEP-1__10DD-1014__Diagnosis	U1
MAIT__10DD-1014__Diagnosis	U1
LMPP-1-cycling__10DD-1014__Diagnosis	U1
LMPP-1__10DD-1014__Diagnosis	U1
CD4 TCM__P20__Relapse	U1
Intermediate Mono-3__10DD-1051__Treatment	U1
B Memory-2__10DD-1051__Diagnosis	U1
CD8 TEM__10DD-1051__Diagnosis	U1
MPP-MEP__PT07__D14	U1
T CD4 Naive-1__P19__Relapse	U1
CD8 TEM__10DD-1051__Treatment	U1
CD4 TCM__10DD-1051__Treatment	U1
T CD8 Naive__P19__Relapse	U1
Multilin-1__PT07__D14	U1
CD4 TCM__P20__Diagnosis	U1
Classical-Mono__P20__Diagnosis	U1
cDC1__10DD-1051__Diagnosis	U1
T CD8 Naive__10DD-1051__Diagnosis	U1
BMCP-1__10DD-1051__Diagnosis	U1
cDC2-2__AML-20-Dx	U1
Intermediate Mono-3__P20__Diagnosis	U1
CD4 TCM__AML-20-R1	U1
MDP-2__P20__Diagnosis	U1
MKP-late__P20__Diagnosis	U1
Mono-2__P20__Diagnosis	U1
MultiLin-GMP-1__P20__Diagnosis	U1
MultiLin-GMP-2__P20__Diagnosis	U1
Erythroblast-3__AML-20-R1	U1
Intermediate Mono-3__10DD-1051__Diagnosis	U1
Myeloid intermediate 1__P20__Diagnosis	U1
NK-Mature__10DD-1051__Diagnosis	U1
MEP-1__10DD-1009__Diagnosis	U1
MultiLin-GMP-3__P22__Diagnosis	U1
MAIT__10DD-1009__Diagnosis	U1
MultiLin-GMP-1__PT09__Diagnosis	U1
Intermediate Mono-3__P23__Diagnosis	U1
LMPP-1__P23__Diagnosis	U1
LMPP-1-cycling__P23__Diagnosis	U1
LMPP-2__P23__Diagnosis	U1
MAIT__P23__Diagnosis	U1
MDP-1__P23__Diagnosis	U1
MultiLin-GMP-2__P23__Diagnosis	U1
Multilin-2__P23__Diagnosis	U1
NK-Mature__P23__Diagnosis	U1
CD8 TEM__P23__Diagnosis	U1
BMCP-1__P23__Relapse	U1
HSC-1__P23__Relapse	U1
pre-DC-1__AML051	U1
HSC-2__P23__Relapse	U1
LMPP-1__P23__Relapse	U1
LMPP-1-cycling__P23__Relapse	U1
LMPP-2__P23__Relapse	U1
MDP-1__P23__Relapse	U1
MDP-2__P23__Relapse	U1
MEP-1__P23__Relapse	U1
MEP-2__P23__Relapse	U1
pre-DC-3__AML051	U1
MKP-early__P23__Relapse	U1
CD4 TCM__P23__Diagnosis	U1
CD4 TCM__10DD-1002__Diagnosis	U1
Multilin-2__10DD-1002__Diagnosis	U1
Multilin-1__10DD-1002__Diagnosis	U1
MultiLin-GMP-3__10DD-1002__Diagnosis	U1
MultiLin-GMP-2__10DD-1002__Diagnosis	U1
MultiLin-GMP-1__10DD-1002__Diagnosis	U1
Mono-2__10DD-1002__Diagnosis	U1
immNeu-2__P22__Relapse	U1
MPP-MEP__10DD-1002__Diagnosis	U1
MPP-2__10DD-1002__Diagnosis	U1
MPP-1__10DD-1002__Diagnosis	U1
BMCP-1__10DD-1002__Diagnosis	U1
MEP-2__10DD-1002__Diagnosis	U1
MDP-2__10DD-1002__Diagnosis	U1
MAIT__10DD-1002__Diagnosis	U1
LMPP-2__10DD-1002__Diagnosis	U1
LMPP-1-cycling__10DD-1002__Diagnosis	U1
LMPP-1__10DD-1002__Diagnosis	U1
Intermediate Mono-3__10DD-1002__Diagnosis	U1
preNeu__P22__Relapse	U1
ERP-7__10DD-1002__Diagnosis	U1
Myeloid intermediate 3__AML0024	U1
CD8 TEM__10DD-1002__Diagnosis	U1
MEP-1__10DD-1002__Diagnosis	U1
Myeloid intermediate 2__10DD-1002__Diagnosis	U1
Multilin-1__P23__Relapse	U1
pDC__P23__Relapse	U1
BMCP-1__P25__Relapse	U1
CD4 TCM__P25__Relapse	U1
CD8 TEM__P25__Relapse	U1
Classical-Mono__P25__Relapse	U1
pre-DC-1__AML026	U1
Intermediate Mono-3__P25__Relapse	U1
ASDC__AML026	U1
Mono-1__P25__Relapse	U1
Mono-2__P25__Relapse	U1
MultiLin-GMP-3__P25__Relapse	U1
B Memory-2__P25__Relapse	U1
Multilin-1__P25__Relapse	U1
cDC2-1__P25__Relapse	U1
MultiLin-GMP-1__PT17__D14	U1
CD8 TEM__P26__Diagnosis	U1
Classical-Mono__P26__Diagnosis	U1
Intermediate Mono-3__P26__Diagnosis	U1
LMPP-1-cycling__P26__Diagnosis	U1
MAIT__P26__Diagnosis	U1
MPP-MEP__P26__Diagnosis	U1
Mono-2__P26__Diagnosis	U1
MultiLin-GMP-1__P26__Diagnosis	U1
cDC1__P25__Relapse	U1
NK-Mature__P23__Relapse	U1
NK-Mature__P25__Diagnosis	U1
Myeloid intermediate 2__P25__Diagnosis	U1
CD4 TCM__P24__Diagnosis	U1
Myeloid intermediate 2__P24__Diagnosis	U1
NK-Mature__P24__Diagnosis	U1
T CD8 Naive__P24__Diagnosis	U1
CD4 TCM__P24__Relapse	U1
CD8 TEM__P24__Relapse	U1
MultiLin-GMP-2__P24__Relapse	U1
NK-Mature__P24__Relapse	U1
B Memory-2__P25__Diagnosis	U1
BMCP-1__P25__Diagnosis	U1
Myeloid intermediate 3__P25__Diagnosis	U1
CD4 TCM__P25__Diagnosis	U1
Intermediate Mono-3__P25__Diagnosis	U1
Pro-B-3__AML005	U1
MAIT__P25__Diagnosis	U1
MDP-1__P25__Diagnosis	U1
MDP-2__P25__Diagnosis	U1
MEP-1__P25__Diagnosis	U1
MPP-MEP__P25__Diagnosis	U1
Mono-2__P25__Diagnosis	U1
MultiLin-GMP-1__P25__Diagnosis	U1
MultiLin-GMP-3__P25__Diagnosis	U1
CD8 TEM__P25__Diagnosis	U1
NK-Mature__10DD-1002__Diagnosis	U1
Non-Classical Mono-2__10DD-1002__Diagnosis	U1
cDC1__P22__Relapse	U1
MPP-MEP__10DD-1003__Relapse	U1
CLP__P22__Relapse	U1
MEP-Eryth-1__10DD-1003__Relapse	U1
MEP-1__10DD-1003__Relapse	U1
immNeu-2__AML10	U1
MAIT__10DD-1003__Relapse	U1
LMPP-1-cycling__10DD-1003__Relapse	U1
cDC2-2__AML10	U1
Intermediate Mono-3__10DD-1003__Relapse	U1
Intermediate Mono-2__10DD-1003__Relapse	U1
Mono-1__10DD-1003__Relapse	U1
cDC1__AML10	U1
LMPP-1-cycling__P22__Relapse	U1
ERP-1__10DD-1003__Relapse	U1
Classical-Mono__10DD-1003__Relapse	U1
CD8 TEM__10DD-1003__Relapse	U1
CD4 TCM__10DD-1003__Relapse	U1
MAIT__P22__Relapse	U1
B Memory-2__10DD-1003__Relapse	U1
cDC2-2__10DD-1003__Diagnosis	U1
T CD8 Naive__10DD-1003__Diagnosis	U1
MultiLin-GMP-1__AML10	U1
Myeloid intermediate 2__AML10	U1
MEP-1__P22__Relapse	U1
Mono-2__10DD-1003__Relapse	U1
CD4 TCM__P22__Relapse	U1
Multilin-1__P22__Diagnosis	U1
Intermediate Mono-3__10DD-1009__Diagnosis	U1
Intermediate Mono-2__10DD-1009__Diagnosis	U1
pre-DC-3__AML10	U1
pre-DC-2__AML10	U1
CD8 TEM__10DD-1009__Diagnosis	U1
CD4 TCM__10DD-1009__Diagnosis	U1
BMCP-1__10DD-1009__Diagnosis	U1
B Memory-2__10DD-1009__Diagnosis	U1
B Memory-1__10DD-1009__Diagnosis	U1
CD8 TEM__P22__Relapse	U1
T CD4 Activated__P22__Diagnosis	U1
T CD8 Naive__P22__Diagnosis	U1
T CD8 Naive__10DD-1003__Relapse	U1
Plasma Cell__10DD-1003__Relapse	U1
Osteoblast__10DD-1003__Relapse	U1
Non-Classical Mono-2__10DD-1003__Relapse	U1
NK-Mature__10DD-1003__Relapse	U1
B Memory-2__P22__Relapse	U1
BMCP-1__P22__Relapse	U1
Multilin-2__10DD-1003__Relapse	U1
Multilin-1__10DD-1003__Relapse	U1
cDC2-1__10DD-1003__Relapse	U1
NK-Mature__10DD-1003__Diagnosis	U1
Mono-2__AML10	U1
Multilin-1__10DD-1003__Diagnosis	U1
MultiLin-GMP-1__10DD-1002__Treatment	U1
MPP-MEP__10DD-1002__Treatment	U1
Myeloid intermediate 3__P22__Relapse	U1
MEP-Eryth-2__10DD-1002__Treatment	U1
MEP-2__10DD-1002__Treatment	U1
MEP-1__10DD-1002__Treatment	U1
MDP-2__10DD-1002__Treatment	U1
MAIT__10DD-1002__Treatment	U1
LMPP-2__10DD-1002__Treatment	U1
LMPP-1-cycling__10DD-1002__Treatment	U1
MultiLin-GMP-2__10DD-1002__Treatment	U1
Intermediate Mono-3__10DD-1002__Treatment	U1
T CD4 Naive-1__P22__Relapse	U1
T CD8 Naive__P22__Relapse	U1
CD8 TEM__10DD-1002__Treatment	U1
CD4 TCM__10DD-1002__Treatment	U1
BMCP-1__10DD-1002__Treatment	U1
pre-DC-2__10DD-1002__Diagnosis	U1
pDC__10DD-1002__Diagnosis	U1
cDC2-2__10DD-1002__Diagnosis	U1
cDC2-1__10DD-1002__Diagnosis	U1
cDC1__10DD-1002__Diagnosis	U1
T CD4 Activated__P22__Relapse	U1
MultiLin-GMP-3__10DD-1002__Treatment	U1
Multilin-1__10DD-1002__Treatment	U1
Multilin-2__10DD-1002__Treatment	U1
MultiLin-GMP-3__10DD-1003__Diagnosis	U1
MEP-1__AML10	U1
Mono-2__10DD-1003__Diagnosis	U1
MPP-MEP__10DD-1003__Diagnosis	U1
MPP-2__10DD-1003__Diagnosis	U1
MPP-MEP__P22__Relapse	U1
MAIT__10DD-1003__Diagnosis	U1
MultiLin-GMP-1__P22__Relapse	U1
MultiLin-GMP-3__P22__Relapse	U1
LMPP-1__10DD-1003__Diagnosis	U1
Intermediate Mono-3__10DD-1003__Diagnosis	U1
